,count,references
See Gladiolus,1,Gladiolus
"See Algebra and Arithme- Fra&ure
tic",1,"Algebra and Arithme- Fra&ure
tic"
"See the
article
Ajjiooe",1,"the
article
Ajjiooe"
See {lliftory of') Persia,1,{lliftory of') Persia
See Centre,1,Centre
See Battle-Axe,1,Battle-Axe
See King's-Bench,1,King's-Bench
See Caterpillar,1,Caterpillar
See Niagara,1,Niagara
See Remus and Romulus,1,Remus and Romulus
"See Ephe
mera",1,"Ephe
mera"
See Betonica,1,Betonica
See N° 162,1,N° 162
See Ach- ful in his wars,1,Ach- ful in his wars
See N° 102,1,N° 102
See Asplenium,1,Asplenium
See CoMMOn-Prayer,1,CoMMOn-Prayer
See Quadrupeds,1,Quadrupeds
See Guelders,1,Guelders
See Hierapolis,1,Hierapolis
"See INSECTS giving
root to Plants",1,"INSECTS giving
root to Plants"
See Ham,1,Ham
See the article Revenue,1,the article Revenue
See Violin,1,Violin
"See Sab-
BATH",1,"Sab-
BATH"
See Filing,1,Filing
See Adrian,1,Adrian
See Phalaris,1,Phalaris
See the article Magnet,1,the article Magnet
See Sky,1,Sky
See Giant's Caufeway,1,Giant's Caufeway
See allb Positive EleBrwity,1,allb Positive EleBrwity
"See its defeription and ufe
under the article Rolling prefs PRINTING",1,"its defeription and ufe
under the article Rolling prefs PRINTING"
See Dioscorea,1,Dioscorea
"See Grt-
alfo reduced the ifland of St Vincent",1,"Grt-
alfo reduced the ifland of St Vincent"
"See Efav on Heat
p",1,"Efav on Heat
p"
See Oenanthe,1,Oenanthe
"See Amen
feveral treatifes of Hippocrates",1,"Amen
feveral treatifes of Hippocrates"
"See Hydrodynamics and
Pneumatics",1,"Hydrodynamics and
Pneumatics"
See Carey,1,Carey
"See the
articles Shaftah and Vedam",1,"the
articles Shaftah and Vedam"
See Wha never deftroy the bees,1,Wha never deftroy the bees
See Euclid,1,Euclid
"See An-
fcarcely be queftioned that the Britons were fufficientlyjwW* r
well verfed in the manufacture of glafs",1,"An-
fcarcely be queftioned that the Britons were fufficientlyjwW* r
well verfed in the manufacture of glafs"
See Fusileers,1,Fusileers
See Malone’s Chronology,1,Malone’s Chronology
See Qukrcus,1,Qukrcus
See Sequin,1,Sequin
See Bukharia,1,Bukharia
"See Medicine
1",1,"Medicine
1"
See Electrics and Electricity,1,Electrics and Electricity
See Hollingfhead’s Defcription of Britain,1,Hollingfhead’s Defcription of Britain
See A5dile,1,A5dile
See Buxus,1,Buxus
"See Imi
tation",1,"Imi
tation"
See Zoology,1,Zoology
"See the article
Spaw",1,"the article
Spaw"
See alfo Oratory,1,alfo Oratory
See Binle {Greek,1,Binle {Greek
"See tfo/-
immediate fucceffor of the firit Bufiris",1,"tfo/-
immediate fucceffor of the firit Bufiris"
See Malva,1,Malva
"See the article Weights and
“ v Mrafurcs",1,"the article Weights and
“ v Mrafurcs"
"See Hi*
great dangers from violent tempefts",1,"Hi*
great dangers from violent tempefts"
"See Aste-
RIA S",1,"Aste-
RIA S"
See Funeral Rites,1,Funeral Rites
See Vincent's P eriplus of the Erythrean Sea,1,Vincent's P eriplus of the Erythrean Sea
"See PraEtical PJJoij on Dfeafes
of the Vifcera",1,"PraEtical PJJoij on Dfeafes
of the Vifcera"
"See In
stinct",1,"In
stinct"
"See alfo
America",1,"alfo
America"
See Equations,1,Equations
"See Resolu
tion",1,"Resolu
tion"
See Arsinoe,1,Arsinoe
"See Tun-
li",1,"Tun-
li"
See Gonorrhoea,1,Gonorrhoea
"See Diop
trics",1,"Diop
trics"
See Caoutchouk,1,Caoutchouk
See CubiAte,1,CubiAte
See Pteris,1,Pteris
See x^lnatomy,1,x^lnatomy
See A[lro- earth’s atmofphere,1,A[lro- earth’s atmofphere
"See Llf-
being a branch of one’s nature",1,"Llf-
being a branch of one’s nature"
See Hawkins's Hifiory of Mufc,1,Hawkins's Hifiory of Mufc
See Erica,1,Erica
See Bows and Archery,1,Bows and Archery
"See Ca-
NELLA",1,"Ca-
NELLA"
See Avoirdupois,1,Avoirdupois
See Manse,1,Manse
See Ebemjs,1,Ebemjs
See Fire Ship,1,Fire Ship
"See Garci-
nia",1,"Garci-
nia"
See Wodevile,1,Wodevile
See Flota ,1,Flota 
See Humidity,1,Humidity
"See Eng
land",1,"Eng
land"
See Boreas,1,Boreas
"See {frlijlory
of) Britain",1,"{frlijlory
of) Britain"
"See Irt-
(and",1,"Irt-
(and"
See the articles Baking and Bread,1,the articles Baking and Bread
"See Attrac
tion and Cohesion",1,"Attrac
tion and Cohesion"
See ToNGUE-Tied,1,ToNGUE-Tied
"See Inch and
As",1,"Inch and
As"
See Cohesion,1,Cohesion
"See Re
ared annual malt-tax) are in the firft place mortgaged
and made perpetual by parliament",1,"Re
ared annual malt-tax) are in the firft place mortgaged
and made perpetual by parliament"
"See Re'zouOs
Cours de Mathem",1,"Re'zouOs
Cours de Mathem"
See Shield,1,Shield
See Mammalia Manley,1,Mammalia Manley
See Ancient,1,Ancient
"See Moral
Philosophy",1,"Moral
Philosophy"
"See Calliony
mus",1,"Calliony
mus"
"See Me-
dicine and Surgery",1,"Me-
dicine and Surgery"
See Zealand,1,Zealand
See Carneades,1,Carneades
See Dionysius,1,Dionysius
"See Bo-dllh root-
TANY",1,"Bo-dllh root-
TANY"
"See Materia Me-
dica",1,"Materia Me-
dica"
See Yoluta,1,Yoluta
"See the fequel of its hiftory un
der that article",1,"the fequel of its hiftory un
der that article"
See Carabus,1,Carabus
See Mycteria,1,Mycteria
See Warranty,1,Warranty
"See Ciias-
tity and Continence",1,"Ciias-
tity and Continence"
See Procession,1,Procession
"See Botany
Vol",1,"Botany
Vol"
See Pun,1,Pun
See Empire,1,Empire
See Nonius,1,Nonius
See Season,1,Season
See Lobelia,1,Lobelia
See Court Martial,1,Court Martial
See Tagetes,1,Tagetes
See Savage,1,Savage
"See Reland
Palceftin",1,"Reland
Palceftin"
See BuBON,1,BuBON
See Fokien,1,Fokien
"See thefe ar
ticles ; and for a reprefentation of their different infio-",1,"thefe ar
ticles ; and for a reprefentation of their different infio-"
See Hebrew,1,Hebrew
See Remfhan,1,Remfhan
"See Bary
tes",1,"Bary
tes"
"See Platonism and Porphy
ry",1,"Platonism and Porphy
ry"
See Feast,1,Feast
See Preterite,1,Preterite
"See IMecha-
nics",1,"IMecha-
nics"
See the article Seal,1,the article Seal
See PHYSIOLOGY,1,PHYSIOLOGY
"See Consanguinity and Descent*
HALF--Mcr£ ; a noble",1,"Consanguinity and Descent*
HALF--Mcr£ ; a noble"
See this tobacco-pouch,1,this tobacco-pouch
See Huntkr,1,Huntkr
See 387,1,387
See Berdash,1,Berdash
"See Blackllone’s
Com",1,"Blackllone’s
Com"
See Equator,1,Equator
"See Consanguinity and
Descent",1,"Consanguinity and
Descent"
See Plaintiff,1,Plaintiff
See Anemone,1,Anemone
"See Company
and Guild",1,"Company
and Guild"
"See the
article Knight",1,"the
article Knight"
See Alaraf,1,Alaraf
"See A-
THEIST",1,"A-
THEIST"
See the fame Memoirs For 1749,1,the fame Memoirs For 1749
See Senear,1,Senear
See Ruth’s ledures on animal life,1,Ruth’s ledures on animal life
See Xeranthemum,1,Xeranthemum
See Erigena,1,Erigena
See Chocoeate,1,Chocoeate
See Penguin,1,Penguin
See FlCUS,1,FlCUS
See Connoiffance des Terns,1,Connoiffance des Terns
See Ornithogalum,1,Ornithogalum
"See Nee
dles",1,"Nee
dles"
See Trophy,1,Trophy
See Andtta,1,Andtta
See Cant- not authorized by the eftabliflied language *,1,Cant- not authorized by the eftabliflied language *
See Governme><j ,1,Governme><j 
See Exocoetus,1,Exocoetus
See Homicide,1,Homicide
See ScOLOPAX,1,ScOLOPAX
"See Montucla’s Recrea
tions by Hutton",1,"Montucla’s Recrea
tions by Hutton"
"See Wil~
Harris's Mineral Kingdom",1,"Wil~
Harris's Mineral Kingdom"
See Fritillaria,1,Fritillaria
See Tunic and Eye,1,Tunic and Eye
"See Jatro-
pha",1,"Jatro-
pha"
See PAar-vantage,1,PAar-vantage
See Criticism,1,Criticism
See Botany///^#,1,Botany///^#
See Cabinet,1,Cabinet
"See Agriculture
CROSIER",1,"Agriculture
CROSIER"
"See Botany Ln-
aex",1,"Botany Ln-
aex"
See Vespertilio,1,Vespertilio
"See thofe
any property",1,"thofe
any property"
See Viscount,1,Viscount
"See Gra-
xadier",1,"Gra-
xadier"
See Epicurean,1,Epicurean
See Penstock,1,Penstock
See CnAiN-lVales,1,CnAiN-lVales
See ARITHMETIC,1,ARITHMETIC
See Lavandula,1,Lavandula
"See the
bear away the palm from every thing of the kind com- aitide
pofed by Boileau or Racine",1,"the
bear away the palm from every thing of the kind com- aitide
pofed by Boileau or Racine"
See Crategus,1,Crategus
"See Farriery In-
des",1,"Farriery In-
des"
See the article Attraction,1,the article Attraction
See Syngnatkus,1,Syngnatkus
See Repos,1,Repos
See Gentiana,1,Gentiana
"See Seaman
ship",1,"Seaman
ship"
See Plane Chart,1,Plane Chart
See Cupressus,1,Cupressus
See Shetland,1,Shetland
See Dragon,1,Dragon
"See /Ira
bia",1,"/Ira
bia"
See The Principles of Human Knowledge,1,The Principles of Human Knowledge
"See Dr
Lobb’s Treatife on Painful Dijlcmpers",1,"Dr
Lobb’s Treatife on Painful Dijlcmpers"
See Coursing,1,Coursing
"See Alyon E/Jai fur les Proprietes Medicinales de
POxygens",1,"Alyon E/Jai fur les Proprietes Medicinales de
POxygens"
See Dunfermline,1,Dunfermline
"See Sex and Genera
tion",1,"Sex and Genera
tion"
"See Mar-
rubium",1,"Mar-
rubium"
"See tlie
articles A-
fhis and
Monsy-deiu",1,"tlie
articles A-
fhis and
Monsy-deiu"
See Chantry,1,Chantry
See Government,1,Government
See Togataj,1,Togataj
"See Botany
J 11 fl P Y ~
ERYMANTHUS",1,"Botany
J 11 fl P Y ~
ERYMANTHUS"
See 1 almud),1,1 almud)
"See the article House
hold",1,"the article House
hold"
See Fishing Line,1,Fishing Line
See Helmstadt,1,Helmstadt
"See Journal de
Fhyjique",1,"Journal de
Fhyjique"
See ICHTHYOLOGY,1,ICHTHYOLOGY
See Botany//wke,1,Botany//wke
See ScAP£-Goat,1,ScAP£-Goat
"See Phasi o-tiq On ! ec!aJ1y
/nJeX' x-hasianus",1,"Phasi o-tiq On ! ec!aJ1y
/nJeX' x-hasianus"
See Gift,1,Gift
See Maranta,1,Maranta
See Flour and Wood,1,Flour and Wood
"See thc PiSJ „
AvruLfovn Auamt",1,"thc PiSJ „
AvruLfovn Auamt"
See alfo Hauling the Wind,1,alfo Hauling the Wind
See Cyma,1,Cyma
See the Binle,1,the Binle
See Chandler's Travels in AJia Minor,1,Chandler's Travels in AJia Minor
See Philosophy,1,Philosophy
See Pandects,1,Pandects
See Pump,1,Pump
See Dorsum,1,Dorsum
See Jatrotha,1,Jatrotha
See LVH,1,LVH
See Datura,1,Datura
See Acetous Acid,1,Acetous Acid
See Exam,1,Exam
See Iconoclasts and Image,1,Iconoclasts and Image
See Example LXX,1,Example LXX
See Assyria,1,Assyria
See Asteria and Star-Stone,1,Asteria and Star-Stone
See Hooker,1,Hooker
See Berberis,1,Berberis
See Stock-Broker,1,Stock-Broker
See Berchem,1,Berchem
See Elysian,1,Elysian
"See Helminthology and
CONCHOLOGY",1,"Helminthology and
CONCHOLOGY"
See Emouy,1,Emouy
See Cassia,1,Cassia
See BERMUDAS,1,BERMUDAS
See Debt,1,Debt
See Advocates,1,Advocates
See Cooper,1,Cooper
See JEtna,1,JEtna
See Croesus and Lydia,1,Croesus and Lydia
See Manse Towns,1,Manse Towns
See Plaster,1,Plaster
See article 64,1,article 64
"See Astronomy and Geo
graphy",1,"Astronomy and Geo
graphy"
See SpuR-Ft're,1,SpuR-Ft're
See £w*i,1,£w*i
"See Preg
nancy",1,"Preg
nancy"
"See Na
vigation",1,"Na
vigation"
"See PIkredi^
rARr Right",1,"PIkredi^
rARr Right"
"See that^rticle^ ^ rem°te Peri°d ' ^ ^ 0thenvife at Prefent» owInS to the PRECESSION of the
K E N
Rendezvous contradiftxn&ion to duel",1,"that^rticle^ ^ rem°te Peri°d ' ^ ^ 0thenvife at Prefent» owInS to the PRECESSION of the
K E N
Rendezvous contradiftxn&ion to duel"
See Marshal,1,Marshal
See Vigil,1,Vigil
See BoOK-binding,1,BoOK-binding
See Lugdunum,1,Lugdunum
"See Money-
Table",1,"Money-
Table"
See DOMINANT,1,DOMINANT
"See the examples annexed to the helmets repre-
fented in fig",1,"the examples annexed to the helmets repre-
fented in fig"
See Malta,1,Malta
"See Anar-
rhicas",1,"Anar-
rhicas"
"See Acb-
met I",1,"Acb-
met I"
See Betharamfhtha,1,Betharamfhtha
See HlRUNDO,1,HlRUNDO
"See Al
giers",1,"Al
giers"
See Sculpture,1,Sculpture
See Geba,1,Geba
See AnimAt-Flower,1,AnimAt-Flower
See Gordian Knot,1,Gordian Knot
"See Li
turgy",1,"Li
turgy"
See Pif azite,1,Pif azite
"See Preroga
tive",1,"Preroga
tive"
See the article H£gina,1,the article H£gina
See GrtSM,1,GrtSM
See Justice,1,Justice
See Easton,1,Easton
See the article' Punctuation,1,the article' Punctuation
See Oriolus,1,Oriolus
See JatropHA,1,JatropHA
See Pulmonaria,1,Pulmonaria
See the Hi/lory of the JEWS,1,the Hi/lory of the JEWS
See Arrobas,1,Arrobas
"See Joseph and
Jacob",1,"Joseph and
Jacob"
See Plea to IndiElment,1,Plea to IndiElment
See Oats,1,Oats
See further Bowyer and Nichols,1,further Bowyer and Nichols
See Parent,1,Parent
See Mosco,1,Mosco
See STEEL-Yard,1,STEEL-Yard
"See the
article Nun",1,"the
article Nun"
"See Bo-PffiW*
TANY",1,"Bo-PffiW*
TANY"
See note 3 b),1,note 3 b)
See N° 5,1,N° 5
See the article Gemma,1,the article Gemma
See Inter- 8,1,Inter- 8
"See the end of the 4th
effay in Dr Price’s Treatife on Reverfionary Payments",1,"the end of the 4th
effay in Dr Price’s Treatife on Reverfionary Payments"
"See As
sumpsit",1,"As
sumpsit"
"See MO
RAL Philofophy",1,"MO
RAL Philofophy"
"See Scolopax and Shoot
ing ",1,"Scolopax and Shoot
ing "
See Obadiah,1,Obadiah
See Bacca,1,Bacca
"See J
Nonconformists",1,"J
Nonconformists"
"See £/<;/-
poflinle but the lava and every other matter thrown o\i\",1,"£/<;/-
poflinle but the lava and every other matter thrown o\i\"
"See Strophe
and Ode",1,"Strophe
and Ode"
"See the ar
ticle Trial",1,"the ar
ticle Trial"
"See Coccus and
Lacca",1,"Coccus and
Lacca"
See Tilia,1,Tilia
"See Ora-
O
CL",1,"Ora-
O
CL"
See Olaus Wormius Monumenta Danica,1,Olaus Wormius Monumenta Danica
See Cochin,1,Cochin
See Lares,1,Lares
See Capsicum,1,Capsicum
See alfo Logic,1,alfo Logic
See Proclamation,1,Proclamation
See Fuel,1,Fuel
See Lavrus,1,Lavrus
See CoTTUS,1,CoTTUS
See Gallia,1,Gallia
"See Conscript and Se
nator",1,"Conscript and Se
nator"
See [Hijlory of) Arabia,1,[Hijlory of) Arabia
See the article Niagara,1,the article Niagara
"See Judges
vi",1,"Judges
vi"
"See Mante-
GAR",1,"Mante-
GAR"
See the article PARSON and Vicar,1,the article PARSON and Vicar
See Pristis,1,Pristis
See Compass,1,Compass
See Head,1,Head
See BjiEAD of Potatoes,1,BjiEAD of Potatoes
See BoLT-Rope,1,BoLT-Rope
See GRAPE-Shot,1,GRAPE-Shot
"See Appendix to Feign-
Jon's Letiures",1,"Appendix to Feign-
Jon's Letiures"
"See Gin
bons Hijl
ry-
A S I [ 779 1
ties",1,"Gin
bons Hijl
ry-
A S I [ 779 1
ties"
"See (Hijlory of)
France",1,"(Hijlory of)
France"
"See Physiology
",1,"Physiology
"
See Athens,1,Athens
"See Maclaurin’s Flux
ions",1,"Maclaurin’s Flux
ions"
See Characene,1,Characene
See lxxX,1,lxxX
See Register,1,Register
"See King ; and Law
N0clviii",1,"King ; and Law
N0clviii"
"See Geg-
J/IETRY",1,"Geg-
J/IETRY"
See Hellen’s,1,Hellen’s
See Burgomaster,1,Burgomaster
See Diomedea,1,Diomedea
"See Mechanics) ; and if the velocity
imprefled
Chap",1,"Mechanics) ; and if the velocity
imprefled
Chap"
"See the
figure",1,"the
figure"
"See Pre
rogative and Regalia",1,"Pre
rogative and Regalia"
See Vandyck,1,Vandyck
See Waldo,1,Waldo
See Windlass,1,Windlass
See Ferula,1,Ferula
See Eclipse,1,Eclipse
See Ocymum,1,Ocymum
"See Gryl-
lus",1,"Gryl-
lus"
"See Colour-MoI-
ing",1,"Colour-MoI-
ing"
See Devil,1,Devil
See Information,1,Information
See Cas E-Hardening,1,Cas E-Hardening
"See Fortifica
tion",1,"Fortifica
tion"
See Attorwey and Counsel,1,Attorwey and Counsel
See Tetn- ent objedts,1,Tetn- ent objedts
See Ado- the memory of it by a train of nnniverfary ceremonies *,1,Ado- the memory of it by a train of nnniverfary ceremonies *
See Frontal,1,Frontal
See Suppo ;por example,1,Suppo ;por example
"See A!‘->
and the knowledge of brewing",1,"A!‘->
and the knowledge of brewing"
See Ervum,1,Ervum
See MORAL Philofophy,1,MORAL Philofophy
See Ankle,1,Ankle
See Garland,1,Garland
See Ark of the Covenant,1,Ark of the Covenant
See Printing Prefs,1,Printing Prefs
See Equisetum,1,Equisetum
See Epact,1,Epact
See Hen nr the Minjlrel,1,Hen nr the Minjlrel
See Numbers,1,Numbers
See Linerty of the Prefs,1,Linerty of the Prefs
See Astrology,1,Astrology
See N° 1 1 and 1 2,1,N° 1 1 and 1 2
See Carron,1,Carron
"See Por
tugal",1,"Por
tugal"
See Chalmers’s Caledonia,1,Chalmers’s Caledonia
See TERRA Firma,1,TERRA Firma
See Phylica,1,Phylica
"See D^emo* and De
moniacs)",1,"D^emo* and De
moniacs)"
See Castalius,1,Castalius
See Investiture,1,Investiture
See Adrian and Severus,1,Adrian and Severus
See (Hi/Ionj of) England,1,(Hi/Ionj of) England
See Figures S,1,Figures S
See Abgarus,1,Abgarus
See Ch,1,Ch
See Rainbojv,1,Rainbojv
See Jocasta,1,Jocasta
"See ^
Poland",1,"^
Poland"
See Maclaur,1,Maclaur
See SniT-Building,1,SniT-Building
See Memory,1,Memory
"See Ambres-
with 26 baftions",1,"Ambres-
with 26 baftions"
See Nabo,1,Nabo
See Jears,1,Jears
See Agaricus,1,Agaricus
See the Principia,1,the Principia
See Aster,1,Aster
See Winn-Drawing,1,Winn-Drawing
See High and Tall,1,High and Tall
See Superficies,1,Superficies
"See chap
vii",1,"chap
vii"
See Cmyers,1,Cmyers
See alfo the article Camphora,1,alfo the article Camphora
See his Works abr,1,his Works abr
"See An*
year 1752",1,"An*
year 1752"
"See Attica
and Lacedemon",1,"Attica
and Lacedemon"
See Chiron,1,Chiron
"See Sex
and Generation",1,"Sex
and Generation"
See the article Bavlc,1,the article Bavlc
See Games,1,Games
See Matrix,1,Matrix
See Sky and Blue,1,Sky and Blue
See Velleius,1,Velleius
See all the articles here enumerated,1,all the articles here enumerated
See alfo Words of Command,1,alfo Words of Command
See Ah- fmall note,1,Ah- fmall note
See Alsine,1,Alsine
See CoLUMBA,1,CoLUMBA
See Cavear,1,Cavear
See Johnsonia,1,Johnsonia
See alfo N° 2,1,alfo N° 2
See the article Ginelins,1,the article Ginelins
See stiR-Jacket,1,stiR-Jacket
See alfo Anatomy,1,alfo Anatomy
See Glechoma,1,Glechoma
See Murrine,1,Murrine
"See there [Table of
the Mnfclesi) K
MASSICOT",1,"there [Table of
the Mnfclesi) K
MASSICOT"
See the articles Beating,1,the articles Beating
See Asclepias,1,Asclepias
See Colossus,1,Colossus
See St Vincents,1,St Vincents
See Eng- oppofition *,1,Eng- oppofition *
See Laplysia,1,Laplysia
See Sygnathus,1,Sygnathus
See Interval),1,Interval)
See Granville,1,Granville
"See the article Co
lour-Mu liny",1,"the article Co
lour-Mu liny"
See Muck,1,Muck
See Weaning,1,Weaning
See Aldebaran,1,Aldebaran
See Englifli court,1,Englifli court
See BpsoM-Sa/t,1,BpsoM-Sa/t
"See the articles Will
a'hd Testament",1,"the articles Will
a'hd Testament"
See Cardamxne,1,Cardamxne
See Symphytum,1,Symphytum
See Palestine),1,Palestine)
See Lune,1,Lune
"See the
tumor re-
%• 19-
Operation",1,"the
tumor re-
%• 19-
Operation"
"See Exanthem
Efflorescence",1,"Exanthem
Efflorescence"
"See a re
cord to this purpofe of Henry III",1,"a re
cord to this purpofe of Henry III"
"See Natu
ral History",1,"Natu
ral History"
"See Hot
tentots",1,"Hot
tentots"
See Musquet,1,Musquet
See Chemistry/WA\ ,1,Chemistry/WA\ 
See Polypus,1,Polypus
See {Hiftory off Spain,1,{Hiftory off Spain
See Lychnis,1,Lychnis
"See hxpo-
tlNa of Children",1,"hxpo-
tlNa of Children"
See Eques,1,Eques
"See the articles
Tenure and Villenage",1,"the articles
Tenure and Villenage"
See Physiognomy,1,Physiognomy
See Sulphate of Magnefa,1,Sulphate of Magnefa
"See Optics N°
2\",1,"Optics N°
2\"
See Shorl,1,Shorl
"See Poly-
CRATES",1,"Poly-
CRATES"
See iVLGEBRA,1,iVLGEBRA
"See the article
Harp",1,"the article
Harp"
See Cross Bow,1,Cross Bow
See Dogs,1,Dogs
See Rum,1,Rum
See MINERALOGY which is moft probable,1,MINERALOGY which is moft probable
"See Father
Paul's Hi/lory of the Council of Trent",1,"Father
Paul's Hi/lory of the Council of Trent"
"See Di
stillation",1,"Di
stillation"
See Pentateuch),1,Pentateuch)
See CranlAs Hifory of Greenland,1,CranlAs Hifory of Greenland
"See Defa-
guliers",1,"Defa-
guliers"
See Maiden and Guillotine,1,Maiden and Guillotine
"See Ri
tual",1,"Ri
tual"
"See Optics
p",1,"Optics
p"
See Jesuits,1,Jesuits
"See the
article Gun
ntry",1,"the
article Gun
ntry"
See this furmife of Mounier in Schott,1,this furmife of Mounier in Schott
See Christianity,1,Christianity
See the article Man,1,the article Man
"See Sculpture and the next
article",1,"Sculpture and the next
article"
See his which promoted the abforption of the opaque body *,1,his which promoted the abforption of the opaque body *
See Ray’s Wifdom of God,1,Ray’s Wifdom of God
See Dropping-well,1,Dropping-well
See By Law,1,By Law
See alfo Dr Beattie's Theory of Language,1,alfo Dr Beattie's Theory of Language
See Cornus,1,Cornus
See Digitalis,1,Digitalis
"See Natural
id if ory",1,"Natural
id if ory"
See Tartary,1,Tartary
See Wave,1,Wave
"See Conic Sections
Curue of Equable Approach",1,"Conic Sections
Curue of Equable Approach"
