,count,references
"See Parent
and Children",1,"Parent
and Children"
See Lightfoot; he (hall tend them clofe: and I,1,Lightfoot; he (hall tend them clofe: and I
See Verbena,1,Verbena
See Lake,1,Lake
See Polvgala,1,Polvgala
See Bread-Tree,1,Bread-Tree
"See Eva
foration",1,"Eva
foration"
"See Com
parative A-
ratomy",1,"Com
parative A-
ratomy"
See Banishment,1,Banishment
See the article Sabbath,1,the article Sabbath
See Phrenetic,1,Phrenetic
See -Prior,1,-Prior
See Alabaster,1,Alabaster
"See Seaiiger
againft",1,"Seaiiger
againft"
See Menyanthes,1,Menyanthes
"See the ar
ticles Fowling",1,"the ar
ticles Fowling"
See Assideans,1,Assideans
See Ino- month of Auguft,1,Ino- month of Auguft
See Landskjp,1,Landskjp
See Hartshorn,1,Hartshorn
See Froth-£/;/,1,Froth-£/;/
See Ambergrease,1,Ambergrease
See Bee,1,Bee
See the articles Power,1,the articles Power
See Simla',1,Simla'
"See Sack
ville",1,"Sack
ville"
See Just,1,Just
See Blatta,1,Blatta
See Chorogrophy,1,Chorogrophy
"See Recurviro-
STRA",1,"Recurviro-
STRA"
See law,1,law
See Victor,1,Victor
"See Supbofi-
U4
Theft diffe
rent chords
how figu
red",1,"Supbofi-
U4
Theft diffe
rent chords
how figu
red"
See the article Metaphysics,1,the article Metaphysics
See Sackville,1,Sackville
"See Declama
tion",1,"Declama
tion"
"See the
article Dissolvent",1,"the
article Dissolvent"
See Froenum,1,Froenum
See Domination,1,Domination
See Bans,1,Bans
See ikh-Drawing,1,ikh-Drawing
See Quintil,1,Quintil
See Cheval de Frife,1,Cheval de Frife
See Refiners,1,Refiners
See minical letters *,1,minical letters *
See part of a peculiar fcience,1,part of a peculiar fcience
See Nolle Profequi,1,Nolle Profequi
See EutVChes,1,EutVChes
See Hematopus,1,Hematopus
See Musteia,1,Musteia
See the articles Astronomy,1,the articles Astronomy
"See alfo Hemp A-
grimony",1,"alfo Hemp A-
grimony"
See Gallon,1,Gallon
"See the article
Bond",1,"the article
Bond"
See (the Index ftinjoined to) Medicine,1,(the Index ftinjoined to) Medicine
"See alfo Logman
m the Revelation",1,"alfo Logman
m the Revelation"
"See the article
Battle",1,"the article
Battle"
"See Comparative
Anatomy",1,"Comparative
Anatomy"
"See Abate
ment",1,"Abate
ment"
See Culex,1,Culex
See the article Fat,1,the article Fat
See Che- kept a lecret *,1,Che- kept a lecret *
"See the article Metemp-
syc hosts",1,"the article Metemp-
syc hosts"
See Balance,1,Balance
"See their
:«! ufe under the Difeafes of
Children and Dyfpepfia",1,"their
:«! ufe under the Difeafes of
Children and Dyfpepfia"
See Beacon,1,Beacon
"See fur
ther the ar
ticles
Gunnery znd
Trojciiiles",1,"fur
ther the ar
ticles
Gunnery znd
Trojciiiles"
See Barometer and Ther,1,Barometer and Ther
See Ordnance,1,Ordnance
See War,1,War
See the articles Customs,1,the articles Customs
See Al- meafure oil,1,Al- meafure oil
See Oils,1,Oils
"See Ana-
ver",1,"Ana-
ver"
See Penx,1,Penx
"See the ar
ticle Children",1,"the ar
ticle Children"
See PI CII ftance> tl16 fins dry,1,PI CII ftance> tl16 fins dry
See Recapitulation,1,Recapitulation
"See Cyclop-
terus",1,"Cyclop-
terus"
See Jfc,1,Jfc
See Semi,1,Semi
See Helix,1,Helix
"See Anil-
can monk",1,"Anil-
can monk"
See Crotalus,1,Crotalus
See Spinoza,1,Spinoza
See Apotheosis,1,Apotheosis
See Almucantars,1,Almucantars
See Intestate,1,Intestate
See Girders,1,Girders
See Motion,1,Motion
"See Graham; and Bri
tain",1,"Graham; and Bri
tain"
"See thofe
articles",1,"thofe
articles"
"See Re&qlUi-
tion",1,"Re&qlUi-
tion"
See Fountain,1,Fountain
See Tantalus,1,Tantalus
"See Drill Sowin
%*SOY",1,"Drill Sowin
%*SOY"
See alfo the article Gl a ss,1,alfo the article Gl a ss
See alfo Gall,1,alfo Gall
See Villenage,1,Villenage
See Helos,1,Helos
See Moral Phrlofophy,1,Moral Phrlofophy
See Chancery,1,Chancery
See Patella,1,Patella
See alfo Harrison,1,alfo Harrison
"See Reduc
tion",1,"Reduc
tion"
See alfo N° 2,1,alfo N° 2
See Essay,1,Essay
See Mugij,1,Mugij
See Bard,1,Bard
See Alsine,1,Alsine
See the articles Sardje,1,the articles Sardje
See War- cept *,1,War- cept *
See Erinus,1,Erinus
See Sky and Blue,1,Sky and Blue
See Sterna,1,Sterna
See Brank,1,Brank
See Asteria,1,Asteria
See Perjury,1,Perjury
See the references at Mat,1,the references at Mat
See Prunus Cerafus,1,Prunus Cerafus
See Sineria,1,Sineria
See Te/iu- The teftudo,1,Te/iu- The teftudo
See Jug(' Bes alfo denotes two thirds of the jugerum *,1,Jug(' Bes alfo denotes two thirds of the jugerum *
See Bermudas,1,Bermudas
See Chiron,1,Chiron
See Galic called the Fall o/Tura*,1,Galic called the Fall o/Tura*
See Qoeovr-Making,1,Qoeovr-Making
See AiK-Pipes,1,AiK-Pipes
"See (in
attention to the government of her kingdom did not to- ^ory",1,"(in
attention to the government of her kingdom did not to- ^ory"
"See Hy
men",1,"Hy
men"
See Superficies,1,Superficies
See Daca,1,Daca
See DotiCHOS,1,DotiCHOS
"See the ar
ticles Silk",1,"the ar
ticles Silk"
See High and Tall,1,High and Tall
See Hortus,1,Hortus
See Caoutchouc,1,Caoutchouc
See the article Flower,1,the article Flower
See alfo Nutrition,1,alfo Nutrition
See Tea,1,Tea
"See Copy-
Right",1,"Copy-
Right"
See Oude- bers nearly equal at Oudenarde *,1,Oude- bers nearly equal at Oudenarde *
"See Fire and
Heat",1,"Fire and
Heat"
See Steam-^^/w,1,Steam-^^/w
See Dissolution,1,Dissolution
See Aristolochia,1,Aristolochia
"See Comparative Ana-
* See Demi
volt",1,"Comparative Ana-
* Demi
volt"
"See Sym
pathy",1,"Sym
pathy"
See jEra,1,jEra
See Contagion,1,Contagion
See Hooker,1,Hooker
See Belle- Keppel and general Hodgfon f,1,Belle- Keppel and general Hodgfon f
See Venus,1,Venus
See £/Augustin,1,£/Augustin
See Hesper,1,Hesper
See Ophrys,1,Ophrys
See External,1,External
See Roe,1,Roe
See Pediculus,1,Pediculus
See Saville,1,Saville
"See Ad
vocate",1,"Ad
vocate"
See Collects,1,Collects
See Tatius,1,Tatius
See Exanthema,1,Exanthema
See the articles Chromatic,1,the articles Chromatic
See the laft article,1,the laft article
See Metropolis,1,Metropolis
See Dial and Watch,1,Dial and Watch
See Appui,1,Appui
"See other paf-
fages of the fame kind",1,"other paf-
fages of the fame kind"
"See Elec
tricity",1,"Elec
tricity"
See Court,1,Court
See Bar- Saladdin *,1,Bar- Saladdin *
See Chorobata,1,Chorobata
See Fisheries,1,Fisheries
See retie Arnaud * of Breffe,1,retie Arnaud * of Breffe
"See Astronomy
fafim",1,"Astronomy
fafim"
See Diarthrosis,1,Diarthrosis
See Diploe,1,Diploe
See Trustee,1,Trustee
See Agri- the white beet in large quantities,1,Agri- the white beet in large quantities
See the article Linerty,1,the article Linerty
"See Materia Me- I
dica",1,"Materia Me- I
dica"
See Mytulus,1,Mytulus
See further the article Torpedo,1,further the article Torpedo
See Asphaltites,1,Asphaltites
See Dacerta,1,Dacerta
"See San-
improperly called gum",1,"San-
improperly called gum"
"See Assump
sit",1,"Assump
sit"
See fubtile fluid of the fame nature with the electric one *,1,fubtile fluid of the fame nature with the electric one *
See Coromandel,1,Coromandel
See Manchester,1,Manchester
See A was,1,A was
See Thermometer,1,Thermometer
See Glycyrrhiza,1,Glycyrrhiza
"See the
ment of the court regularly follows",1,"the
ment of the court regularly follows"
See Harriot,1,Harriot
See Dasypus,1,Dasypus
"See the I -
them together till they be fine",1,"the I -
them together till they be fine"
See Nicotiana,1,Nicotiana
See Pui-i’iT,1,Pui-i’iT
"See Scara-
BiSEUS",1,"Scara-
BiSEUS"
"See Money-
jT able",1,"Money-
jT able"
"See Pri
vate Ads
S3 Geo",1,"Pri
vate Ads
S3 Geo"
"See the article Plea
Auterfoits Attaint",1,"the article Plea
Auterfoits Attaint"
See Sympathy,1,Sympathy
"See (fti-
ory of)
iglani",1,"(fti-
ory of)
iglani"
"See Lott
ing reduced to the laft extremity",1,"Lott
ing reduced to the laft extremity"
See Column,1,Column
See Con ^eat> anc^ reduce it to a folid form,1,Con ^eat> anc^ reduce it to a folid form
See Oratorv,1,Oratorv
"See Achras in this Ap
pendix",1,"Achras in this Ap
pendix"
See Fire),1,Fire)
See A\r,1,A\r
See Abduction,1,Abduction
See Bootes,1,Bootes
"See Ora-
quick",1,"Ora-
quick"
See Gaming,1,Gaming
See Sea,1,Sea
See Solen,1,Solen
"See the at-
tecf the ufe of tobacco in all its forms",1,"the at-
tecf the ufe of tobacco in all its forms"
See Cor,1,Cor
See alfo Volcano,1,alfo Volcano
See L iv nounce(^’ t^iat judgment is faid to be in abfence,1,L iv nounce(^’ t^iat judgment is faid to be in abfence
See Hat,1,Hat
See Halmote,1,Halmote
See Afis,1,Afis
See Fermentation and Distillation,1,Fermentation and Distillation
See MarlE,1,MarlE
See Constan riNOPLE,1,Constan riNOPLE
"See the article
Stern-way",1,"the article
Stern-way"
See Refining),1,Refining)
"See alfo Po-
Jlellus on its conformity with the Gofpel",1,"alfo Po-
Jlellus on its conformity with the Gofpel"
See Frondescentia,1,Frondescentia
See Menses,1,Menses
See (the/Wex fubjoined to) Medicine,1,(the/Wex fubjoined to) Medicine
See (the Table fubjoined to) Money,1,(the Table fubjoined to) Money
See Company,1,Company
"See Hydro-
Jlqtics",1,"Hydro-
Jlqtics"
See Harpoon,1,Harpoon
See alfo Pitch and Tar,1,alfo Pitch and Tar
See Evaporation,1,Evaporation
See Science,1,Science
"See LXXXVL)
18",1,"LXXXVL)
18"
See Cordage,1,Cordage
See Demesne,1,Demesne
See Olea,1,Olea
See LATHRiEd,1,LATHRiEd
"See Revt
and in fact was coniiderably more: but that of hisBW’ *1
prefent majefty is exprefsly limited to that fum; tho’
100",1,"Revt
and in fact was coniiderably more: but that of hisBW’ *1
prefent majefty is exprefsly limited to that fum; tho’
100"
"See *
Gendarmes",1,"*
Gendarmes"
See Suit,1,Suit
See Bruges,1,Bruges
See the article Forma Pauperis,1,the article Forma Pauperis
See Beaumont and Fletcher,1,Beaumont and Fletcher
See Lymington,1,Lymington
See Ressort,1,Ressort
See Ink Sympathetic,1,Ink Sympathetic
See Efflorescence,1,Efflorescence
"See Vend*
air into thofe places where putrid air is apt to lodge; lalor'
but this has the laft-mentioned inconvenience in a
much greater degree than any of the others",1,"Vend*
air into thofe places where putrid air is apt to lodge; lalor'
but this has the laft-mentioned inconvenience in a
much greater degree than any of the others"
See Aragon,1,Aragon
See the articles Theorem and Problem,1,the articles Theorem and Problem
See Pantheon,1,Pantheon
"See ^om{‘
POMPEYS (Cneius and Sextus)",1,"^om{‘
POMPEYS (Cneius and Sextus)"
See Yo^EST-Courts,1,Yo^EST-Courts
See E>ig~ Britons f,1,E>ig~ Britons f
See Fingal,1,Fingal
See Faunus,1,Faunus
See Surfeit,1,Surfeit
"See Baobab
u feeros probable that he firft intended to p",1,"Baobab
u feeros probable that he firft intended to p"
"See Colu
ber",1,"Colu
ber"
See Astrology,1,Astrology
"See (Index fubjoined to)
1 Medicine and Surgery",1,"(Index fubjoined to)
1 Medicine and Surgery"
See Dogs,1,Dogs
See ^Etna,1,^Etna
See Mantis Sycifolia,1,Mantis Sycifolia
See Season,1,Season
See Coke- tides,1,Coke- tides
See Jacea,1,Jacea
See Hottentots,1,Hottentots
See further the article Insect in the Encycl,1,further the article Insect in the Encycl
See Eryi«3ium,1,Eryi«3ium
"See the furies arife :
See the fnakes that they rear*
How they hifs in their hair",1,"the furies arife :
the fnakes that they rear*
How they hifs in their hair"
See Surface,1,Surface
See Scarborough,1,Scarborough
"See C/«-
titude; for they are not found in any quantities on pea",1,"C/«-
titude; for they are not found in any quantities on pea"
"See (Index fub
joined to) Medicine",1,"(Index fub
joined to) Medicine"
"See Babtlon ;
and Architecture",1,"Babtlon ;
and Architecture"
"See the article
CastrationI—The word is formed from twn*
q",1,"the article
CastrationI—The word is formed from twn*
q"
"See JS
Aqua Regia",1,"JS
Aqua Regia"
"See Ar
temisia",1,"Ar
temisia"
See alfo Comparative Anatomy,1,alfo Comparative Anatomy
"See Oratory ; alfo Al
legory",1,"Oratory ; alfo Al
legory"
See Due KING,1,Due KING
See Fever,1,Fever
See Emetic,1,Emetic
"See Meridan
quent mention is made pf facrifices in that author",1,"Meridan
quent mention is made pf facrifices in that author"
See Colour-Makings n* 28,1,Colour-Makings n* 28
See Mr Crondedt’s Introductory Speech at the Royal Academy of Sciences at Stockholm,1,Mr Crondedt’s Introductory Speech at the Royal Academy of Sciences at Stockholm
See Formica-Z,1,Formica-Z
"See Benefit
of Clergy",1,"Benefit
of Clergy"
See Cimex,1,Cimex
See Plaster,1,Plaster
"See Fermentation and Putrefac
tion",1,"Fermentation and Putrefac
tion"
See a diflertation D: femininns mufcorum,1,a diflertation D: femininns mufcorum
"See Eme
rald",1,"Eme
rald"
See the articles Curate,1,the articles Curate
See Drosera,1,Drosera
See Conic Seftions,1,Conic Seftions
See Carica,1,Carica
See Pimento,1,Pimento
See Clement XIV,1,Clement XIV
See Alcmena,1,Alcmena
See Idiocy,1,Idiocy
See Lychnis,1,Lychnis
"See Letter ; and Poe
try",1,"Letter ; and Poe
try"
See Plubmago,1,Plubmago
See Religion,1,Religion
See Hemorrhoids,1,Hemorrhoids
See Indegofera,1,Indegofera
"See Syracus
H IEROCLES",1,"Syracus
H IEROCLES"
See India,1,India
See CohovK-Making,1,CohovK-Making
See Gallion,1,Gallion
See Fortifi- made one of the fenior fellows of that college,1,Fortifi- made one of the fenior fellows of that college
"See Perspira
tion",1,"Perspira
tion"
See G;W-,1,G;W-
See where ftie comes! Dnce my heart’s deareft bieffing,1,where ftie comes! Dnce my heart’s deareft bieffing
See Money-T'^/i?,1,Money-T'^/i?
See note on n° 89,1,note on n° 89
See Colossus,1,Colossus
See Croisades,1,Croisades
"See Plit'11‘ |
Medicine",1,"Plit'11‘ |
Medicine"
See Laminating,1,Laminating
See Bairam,1,Bairam
See Tricosanthes,1,Tricosanthes
"See Mate
ria Medico",1,"Mate
ria Medico"
See iVw«-ScoTiA,1,iVw«-ScoTiA
See Ge«e-fervat;on 0f animals f,1,Ge«e-fervat;on 0f animals f
See Sugar,1,Sugar
See Z ; where the notes ut,1,Z ; where the notes ut
"See the article
Christina",1,"the article
Christina"
See Ame- the head *,1,Ame- the head *
See Remora,1,Remora
"See the
article Battle",1,"the
article Battle"
See Lanerkshire,1,Lanerkshire
See Mill,1,Mill
See example LXVIII,1,example LXVIII
See Wheat,1,Wheat
See Cerinthus,1,Cerinthus
See Matricaria,1,Matricaria
"See Bread-J^Vk/V
Tree and Botanical Table",1,"Bread-J^Vk/V
Tree and Botanical Table"
See Schooner,1,Schooner
See Island Cryftal,1,Island Cryftal
"See Adrian and Picus-
Severus",1,"Adrian and Picus-
Severus"
See Aunc,1,Aunc
"See RrJi-
therefore correfponds to the radix of other botanifts",1,"RrJi-
therefore correfponds to the radix of other botanifts"
See Hypericum,1,Hypericum
See Christianity and Messiah,1,Christianity and Messiah
"See Com
bat",1,"Com
bat"
See Stanhope,1,Stanhope
See Dr Watfon,1,Dr Watfon
See Methods of Pre- of two years old,1,Methods of Pre- of two years old
See Feast,1,Feast
See Spinachia,1,Spinachia
"See j/t;Cl7
the wounds he received in that battle *",1,"j/t;Cl7
the wounds he received in that battle *"
"See Botany*
N",1,"Botany*
N"
See Papilionaceous,1,Papilionaceous
"See Preg
nancy",1,"Preg
nancy"
See Manners,1,Manners
See Dysopia,1,Dysopia
"See [Index
fubjoined to) Medicine",1,"[Index
fubjoined to) Medicine"
"See Graft -
JNG",1,"Graft -
JNG"
See Turning,1,Turning
See Vaulting,1,Vaulting
"See Mac
kenzie",1,"Mac
kenzie"
See Polyhedron,1,Polyhedron
See Lease,1,Lease
See Peri- therwife called the perimeter of a figure *,1,Peri- therwife called the perimeter of a figure *
See Dr Stuart’s Obferv,1,Dr Stuart’s Obferv
See Muscle,1,Muscle
See Hats,1,Hats
See JEtna,1,JEtna
"See Ani
malcule",1,"Ani
malcule"
See Advocates,1,Advocates
See Pacific Ocean,1,Pacific Ocean
See Debt,1,Debt
"See the article Sal-
sola ; alfo Dyeing o/Leather",1,"the article Sal-
sola ; alfo Dyeing o/Leather"
See Tonic,1,Tonic
See Repulsion,1,Repulsion
"See Metal; Metallurgy; and Che
mistry",1,"Metal; Metallurgy; and Che
mistry"
"See the ar-^ cr*m‘nal caufes the public fafety fuperfedes the pri-
licie Arreft",1,"the ar-^ cr*m‘nal caufes the public fafety fuperfedes the pri-
licie Arreft"
See ANiMAL-ZVowr,1,ANiMAL-ZVowr
See jEouATioN,1,jEouATioN
"See Arch
hishop and Bishot",1,"Arch
hishop and Bishot"
See PHI,1,PHI
See Thaw,1,Thaw
See Berberis,1,Berberis
"See Scara-
bieus",1,"Scara-
bieus"
"See the article
DISPLAYED",1,"the article
DISPLAYED"
See Jasminum,1,Jasminum
See Ladrone Ifands,1,Ladrone Ifands
"See Barometer
in the APPENDIX",1,"Barometer
in the APPENDIX"
"See Chemi-
y",1,"Chemi-
y"
See Mercator’j Chart,1,Mercator’j Chart
See alfo Patronage,1,alfo Patronage
See Saunders,1,Saunders
See Rust,1,Rust
"See Akatomy*
ruble of the Mufcles",1,"Akatomy*
ruble of the Mufcles"
See Bowling,1,Bowling
See Flat,1,Flat
See Datisca,1,Datisca
See Abgarus,1,Abgarus
See Ichthyocolla,1,Ichthyocolla
"See Her-
BERT",1,"Her-
BERT"
See Oenanthes,1,Oenanthes
See Castigatory,1,Castigatory
"See there $ xxxh
WARD (Dr Seth)",1,"there $ xxxh
WARD (Dr Seth)"
See Lock,1,Lock
See Donations,1,Donations
"See Pleuronec-
TES",1,"Pleuronec-
TES"
"See Ca- formed in the fame manner with the camieux * or Flo-
maiettx",1,"Ca- formed in the fame manner with the camieux * or Flo-
maiettx"
"See Hyber-
To elucidate this definition",1,"Hyber-
To elucidate this definition"
See Aldebaran,1,Aldebaran
See Vbt£- Aftaroth),1,Vbt£- Aftaroth)
"See Metal
and Mineral",1,"Metal
and Mineral"
See Male,1,Male
See Uniformity and Variety,1,Uniformity and Variety
See Ligusticum,1,Ligusticum
"See Millena-
RIA NS",1,"Millena-
RIA NS"
See Assize,1,Assize
"See Indo-
stan",1,"Indo-
stan"
See CCLIV,1,CCLIV
See G<sot>-Friday,1,G<sot>-Friday
See PI,1,PI
See Cantharides,1,Cantharides
See Mela,1,Mela
See Jears,1,Jears
See Arsekic,1,Arsekic
See JLtjw,1,JLtjw
"See Privi-
ing",1,"Privi-
ing"
See University Courts his manner of cutting for the ftone,1,University Courts his manner of cutting for the ftone
"See the article
Citrus",1,"the article
Citrus"
See Money-TaW?,1,Money-TaW?
See jEgina,1,jEgina
See alfo Virg,1,alfo Virg
See Ova-Powder,1,Ova-Powder
See All-Saints,1,All-Saints
See his Angl,1,his Angl
See Ci- ment if mixed with quicklime*,1,Ci- ment if mixed with quicklime*
See Curve,1,Curve
"See the Table of Confan
guinity",1,"the Table of Confan
guinity"
See Justicia,1,Justicia
See Buphthalmum,1,Buphthalmum
See /F/W-Gage,1,/F/W-Gage
See Cartesians,1,Cartesians
"See Lan-
thor",1,"Lan-
thor"
"See Catiisd
the Scots: The hound",1,"Catiisd
the Scots: The hound"
See Vitriolic Acid extratted from Pyrites,1,Vitriolic Acid extratted from Pyrites
See Sai- thofe of a fort of water-plant called kali *,1,Sai- thofe of a fort of water-plant called kali *
See Discus,1,Discus
See holders,1,holders
See Sapota,1,Sapota
"See the methods •which have been ufed for effacing
auriferous funds",1,"the methods •which have been ufed for effacing
auriferous funds"
See Augeas,1,Augeas
"See Trifolium ;
and Agriculture",1,"Trifolium ;
and Agriculture"
"See Htema-
chates",1,"Htema-
chates"
See Degree,1,Degree
See Giant’s Caufcvsay,1,Giant’s Caufcvsay
See Abbreviature,1,Abbreviature
See Testudo,1,Testudo
See Canicula ; and Astronomy,1,Canicula ; and Astronomy
"See Hydrostatics including Hydratjlics-
Water-ffVL for entertainment",1,"Hydrostatics including Hydratjlics-
Water-ffVL for entertainment"
"See Machines fir blowing Air into
Furnaces",1,"Machines fir blowing Air into
Furnaces"
"See Element ;
and Chemistry",1,"Element ;
and Chemistry"
See Musa,1,Musa
See Hide,1,Hide
See alfo Monkshood,1,alfo Monkshood
See degrees of virulence,1,degrees of virulence
See Mu rex,1,Mu rex
See Cedrus,1,Cedrus
"See Iris-
Flowers",1,"Iris-
Flowers"
"See fhort of its ancient fertility What fertility this
culture",1,"fhort of its ancient fertility What fertility this
culture"
"See Frin-
GILLA",1,"Frin-
GILLA"
"See Sarda-
chates",1,"Sarda-
chates"
See Pneumatics and Hydrostatics,1,Pneumatics and Hydrostatics
See the article Book-binding,1,the article Book-binding
See Chromatics,1,Chromatics
See Forest-CWrAr,1,Forest-CWrAr
"See CHE
MISTRY",1,"CHE
MISTRY"
See Stabbing,1,Stabbing
"See Zannichel-
LIA",1,"Zannichel-
LIA"
See Barxows,1,Barxows
"See Bo-
male plant",1,"Bo-
male plant"
See LXI,1,LXI
"See Chra*
nology",1,"Chra*
nology"
"See Elec- thefe the two former are eleClrics per fe; the latter is a
trkitj",1,"Elec- thefe the two former are eleClrics per fe; the latter is a
trkitj"
See LXXXIII,1,LXXXIII
See Meal,1,Meal
"See Hanse
Towns",1,"Hanse
Towns"
See Nail,1,Nail
"See Ojlra-
ci/m",1,"Ojlra-
ci/m"
See Allot,1,Allot
See Boppart,1,Boppart
See Sceptics,1,Sceptics
See Officer,1,Officer
See Cement,1,Cement
See Belemnites,1,Belemnites
"See C\ 1
Aqua Marina",1,"C\ 1
Aqua Marina"
See Milium,1,Milium
See Mela- the one lhall almoft infallinly produce the other *,1,Mela- the one lhall almoft infallinly produce the other *
See thear- fuggeft,1,thear- fuggeft
See Hyde,1,Hyde
"See Iron and
Steel",1,"Iron and
Steel"
See Comi,1,Comi
See Paterculus,1,Paterculus
See Episcopacy,1,Episcopacy
See Bre- ea{^ en(j Gf the lake of Condance*,1,Bre- ea{^ en(j Gf the lake of Condance*
See Oracle,1,Oracle
See Sect- able to accomplifh*,1,Sect- able to accomplifh*
See Helix and Limax,1,Helix and Limax
"See Cam-
peachy",1,"Cam-
peachy"
"See Cjw-  ""' BliEUM",1,"Cjw-  ""' BliEUM"
See Digitalis,1,Digitalis
See Paulicians,1,Paulicians
See Salsola,1,Salsola
See Lacca,1,Lacca
See n° 13 and 14,1,n° 13 and 14
See Pelasgiotis,1,Pelasgiotis
See Accommodation,1,Accommodation
"See Treasure-
Trove",1,"Treasure-
Trove"
"See ^we- and this was by the taking of Quebec * the capital of
^ec- Canada",1,"^we- and this was by the taking of Quebec * the capital of
^ec- Canada"
"See the adts of the
Swedilh Academy of Sciences for the
year 1742",1,"the adts of the
Swedilh Academy of Sciences for the
year 1742"
See Logarithm,1,Logarithm
See Lithan- coals,1,Lithan- coals
See Murex,1,Murex
See Riot,1,Riot
See Abju- cies of exile f,1,Abju- cies of exile f
See Deposition,1,Deposition
"See HeatM
The determination of this queftion we reckon to be
of no importance at prefent; for if the fun produces heat",1,"HeatM
The determination of this queftion we reckon to be
of no importance at prefent; for if the fun produces heat"
See Hydraulics,1,Hydraulics
See Adjunct,1,Adjunct
See Good-Hope,1,Good-Hope
See Chess-tree,1,Chess-tree
See Grecian Fire,1,Grecian Fire
See Moving Moss,1,Moving Moss
See Cardinal,1,Cardinal
"See the article
Commentary",1,"the article
Commentary"
See Attention,1,Attention
See Thabor,1,Thabor
"See Sove
reignty",1,"Sove
reignty"
"See on this fubj dl Dr Price’s Review of the
principal Queftions and Difficulties in Morals",1,"on this fubj dl Dr Price’s Review of the
principal Queftions and Difficulties in Morals"
"See O-
NOMOMANTIA",1,"O-
NOMOMANTIA"
See Ship-building,1,Ship-building
See Larceny,1,Larceny
See ral kinds are known*,1,ral kinds are known*
See Quinzy,1,Quinzy
See Ceres and Opuntia,1,Ceres and Opuntia
"See the
article
Mexico",1,"the
article
Mexico"
See Republic,1,Republic
"See S^ri‘‘
to be the moft obftinate enemies",1,"S^ri‘‘
to be the moft obftinate enemies"
"See Flax-
Drejfing",1,"Flax-
Drejfing"
"See Alge
bra and Arithmetic",1,"Alge
bra and Arithmetic"
See S&nna,1,S&nna
"See the article Colour of
Plants",1,"the article Colour of
Plants"
"See the In
dex fubjoined to Medicine",1,"the In
dex fubjoined to Medicine"
See Calyx,1,Calyx
"See Caprimul-
gus",1,"Caprimul-
gus"
"See Matt4
ria Medica",1,"Matt4
ria Medica"
"See C
Aqua Sectinda",1,"C
Aqua Sectinda"
"See the
occurred",1,"the
occurred"
"See (the Index fub
joined to) Medicine",1,"(the Index fub
joined to) Medicine"
See Chain,1,Chain
"See Con- quence 'I
CLUSION",1,"Con- quence 'I
CLUSION"
See Ode,1,Ode
See Term,1,Term
See Hofea i,1,Hofea i
See Ampelis,1,Ampelis
See Devonsheering,1,Devonsheering
See Relief,1,Relief
See Astaonomy,1,Astaonomy
See Rhizophora,1,Rhizophora
"See Distillation j and Phar
macy",1,"Distillation j and Phar
macy"
See the fedtion on Elediricity^ below,1,the fedtion on Elediricity^ below
See Xiphoides,1,Xiphoides
See Dancer,1,Dancer
"See Tor-
are much mifinformed of the manner in which the be- pedo:
numbing effedl of that fifti is communicated",1,"Tor-
are much mifinformed of the manner in which the be- pedo:
numbing effedl of that fifti is communicated"
See Cottus,1,Cottus
See Scolotendra,1,Scolotendra
See ex- ofe,1,ex- ofe
"See mi-
h-
E N G [ 2788 ] ENG
learning of the times",1,"mi-
h-
E N G [ 2788 ] ENG
learning of the times"
See Gallium,1,Gallium
See Careening,1,Careening
See Cavear,1,Cavear
See Facets,1,Facets
See the article Division,1,the article Division
See Graft- {-ame w;th vvhat is called grafting by approach *,1,Graft- {-ame w;th vvhat is called grafting by approach *
See Lapathum,1,Lapathum
See Waus,1,Waus
"See Letters of the
Sidney family",1,"Letters of the
Sidney family"
See Copernicus,1,Copernicus
See Coccus above,1,Coccus above
See Fishing-T?^,1,Fishing-T?^
See Fainting,1,Fainting
See comprehended all above the rank of yeomen *,1,comprehended all above the rank of yeomen *
"See this difcovery fully explained and afcer-
tained under the article Optics",1,"this difcovery fully explained and afcer-
tained under the article Optics"
See 25ra- mans jn the eaft,1,25ra- mans jn the eaft
See Aculer,1,Aculer
See Parting,1,Parting
See Bromelja,1,Bromelja
See Frush,1,Frush
See Breste,1,Breste
"See Chemi-
firy",1,"Chemi-
firy"
"See Foliating of Looking-
giajfes",1,"Foliating of Looking-
giajfes"
"See Attraction of
Cohefon",1,"Attraction of
Cohefon"
"See Domesday Booh
DOOR",1,"Domesday Booh
DOOR"
See <; Space,1,<; Space
See Tide,1,Tide
See Aetius,1,Aetius
See Apis and Bee,1,Apis and Bee
"See fY»
was applied to feveral peninfulas; as the Cherfonefus »*'«/»/""-
Aurea",1,"fY»
was applied to feveral peninfulas; as the Cherfonefus »*'«/»/""-
Aurea"
See Unguent,1,Unguent
"See Light and
Sea",1,"Light and
Sea"
See Britijb Zoology,1,Britijb Zoology
"See Me-
LODY",1,"Me-
LODY"
"See the
preceding
ky",1,"the
preceding
ky"
See Crusades,1,Crusades
"See that
article",1,"that
article"
"See Aflm-
In the 169th year of the Hegira",1,"Aflm-
In the 169th year of the Hegira"
See K\%-Pipes,1,K\%-Pipes
See Aloe,1,Aloe
See Hihiscus and Lavatera,1,Hihiscus and Lavatera
See Cabinet,1,Cabinet
"See [Index fubjoined to)
Medicine",1,"[Index fubjoined to)
Medicine"
See the article Vinum,1,the article Vinum
"See Na
vigation",1,"Na
vigation"
