,Unnamed: 0,Unnamed: 0.1,count,references
1397,1398,See the same indicated at the opening of Yi,1,the same indicated at the opening of Yi
1398,1399,See Booro,1,Booro
1418,1419,See Pope and Roman Catholics,1,Pope and Roman Catholics
1419,1420,See Calvin’s Letters,1,Calvin’s Letters
1420,1421,See the London Journal and Repertory of Arts,1,the London Journal and Repertory of Arts
1421,1422,"See As
tronomy",1,"As
tronomy"
1440,1441,See Figures /4,1,Figures /4
1441,1442,See in favour of the silent system,1,in favour of the silent system
1442,1443,See Encyclop,1,Encyclop
1443,1444,See a list of these works in llobhouse’s Travels,1,a list of these works in llobhouse’s Travels
1444,1445,"See Brayley’s Beauties of England
and Wales",1,"Brayley’s Beauties of England
and Wales"
1445,1446,See Arrack,1,Arrack
1446,1447,See also Palissot,1,also Palissot
1447,1448,See also the article Sapajous,1,also the article Sapajous
1448,1449,"See the articles Meteorology
and Thermometer)",1,"the articles Meteorology
and Thermometer)"
1449,1450,"See Jameson’s
Mineralogy of the Scottish Isles",1,"Jameson’s
Mineralogy of the Scottish Isles"
1450,1451,See Kosfeld,1,Kosfeld
1451,1452,"See Humboldt's
vol-n P-HE BngUsh translation",1,"Humboldt's
vol-n P-HE BngUsh translation"
1452,1453,"See Stephenson s uvr 11
gineering of North America",1,"Stephenson s uvr 11
gineering of North America"
1453,1454,See Dungali Epist,1,Dungali Epist
1454,1455,See also Report of a Committee of the House of Commons in 1832,1,also Report of a Committee of the House of Commons in 1832
1439,1440,"See Glass
^ robifi'r- Making",1,"Glass
^ robifi'r- Making"
1438,1439,See Bochart,1,Bochart
1437,1438,"See beck ot tier- p an(j the want of area made up by an increased
Wunsch",1,"beck ot tier- p an(j the want of area made up by an increased
Wunsch"
1428,1429,See also Cinnabar,1,also Cinnabar
1422,1423,See M‘CuUocii’s Commercial Dictionary,1,M‘CuUocii’s Commercial Dictionary
1423,1424,See Bridgewater Treatise on Animal and Vegetable Physiology,1,Bridgewater Treatise on Animal and Vegetable Physiology
1424,1425,See JDipyre,1,JDipyre
1425,1426,See Lausatia,1,Lausatia
1426,1427,See Grjevius,1,Grjevius
1427,1428,See White,1,White
1429,1430,See Shiraz,1,Shiraz
1436,1437,See Heliotrope,1,Heliotrope
1430,1431,See also Latreille’s Gener,1,also Latreille’s Gener
1431,1432,"See the
articles Insurance",1,"the
articles Insurance"
1432,1433,See Column,1,Column
1433,1434,See Appendix to the Report on the British Museum,1,Appendix to the Report on the British Museum
1434,1435,"See the
article Coinage",1,"the
article Coinage"
1435,1436,"See Memoires pour servir d la Vie
de Tannegui Lefevre",1,"Memoires pour servir d la Vie
de Tannegui Lefevre"
1383,1384,See Anml,1,Anml
1381,1382,See the articles Gioia and Magnetism,1,the articles Gioia and Magnetism
1307,1308,See also Mutule,1,also Mutule
1325,1326,See Goon Hope,1,Goon Hope
1327,1328,See also instances in Warwickshire,1,also instances in Warwickshire
1329,1330,See also Emerson’s Miscellanies,1,also Emerson’s Miscellanies
1330,1331,See Ruby,1,Ruby
1331,1332,See Natouia,1,Natouia
1332,1333,See Copy of a Letter from the Secretary to the Court of Directors,1,Copy of a Letter from the Secretary to the Court of Directors
1333,1334,See Kirby’s Bridgew,1,Kirby’s Bridgew
1334,1335,See Exodus xxiii,1,Exodus xxiii
1335,1336,See Savigny’s Geschichte des Romischen Rechts im Mittelalter,1,Savigny’s Geschichte des Romischen Rechts im Mittelalter
1336,1337,See Tanning,1,Tanning
1337,1338,See Memory,1,Memory
1338,1339,"See Bio
graphic Universelle",1,"Bio
graphic Universelle"
1339,1340,See Elements of Political Economy,1,Elements of Political Economy
1340,1341,See Greenland,1,Greenland
1341,1342,See Pki NTING,1,Pki NTING
1342,1343,See also his paper on the state nf,1,also his paper on the state nf
1326,1327,See Solothurn,1,Solothurn
1324,1325,See Hamilton’s Geographical,1,Hamilton’s Geographical
1380,1381,See America,1,America
1323,1324,See Diagram Geology,1,Diagram Geology
1308,1309,See Dorns works,1,Dorns works
1309,1310,See Tatius,1,Tatius
1310,1311,"See the ar
ticles Mary and Scotland",1,"the ar
ticles Mary and Scotland"
1311,1312,"See Weights and Measures;
Parliamentary Deports of the Commissioners of Weights and
Measures; Act 5 Geo",1,"Weights and Measures;
Parliamentary Deports of the Commissioners of Weights and
Measures; Act 5 Geo"
1312,1313,See Burdach’s Traiie de Physiologic,1,Burdach’s Traiie de Physiologic
1313,1314,"See Meteo
rology",1,"Meteo
rology"
1314,1315,See an abstract of Balbi’s Essai Statistique in the Athenaeum of the 19th March 1836,1,an abstract of Balbi’s Essai Statistique in the Athenaeum of the 19th March 1836
1315,1316,"See Somerville’s Survey of East
Lothian ; Beauties of Scotland",1,"Somerville’s Survey of East
Lothian ; Beauties of Scotland"
1316,1317,See Home,1,Home
1317,1318,See also Memoires de 1’Acad,1,also Memoires de 1’Acad
1318,1319,"See the
article France",1,"the
article France"
1319,1320,See Archeus,1,Archeus
1320,1321,See Law 6th October 1791,1,Law 6th October 1791
1321,1322,See Friendly Islands,1,Friendly Islands
1322,1323,See Sir W,1,Sir W
1343,1344,"See St Epipha
nius",1,"St Epipha
nius"
1344,1345,"See Mineralogy and
Geology",1,"Mineralogy and
Geology"
1345,1346,See Diary,1,Diary
1346,1347,See Bedard,1,Bedard
1365,1366,See Stereobate,1,Stereobate
1366,1367,See Sinclair’s Ars Nova et Magna Gravitatis et Levitatis; Sturmii Collegium Experimentale,1,Sinclair’s Ars Nova et Magna Gravitatis et Levitatis; Sturmii Collegium Experimentale
1367,1368,See Kentucky,1,Kentucky
1368,1369,"See Chrono
logy and Calendar",1,"Chrono
logy and Calendar"
1369,1370,See the article Civil Law,1,the article Civil Law
1370,1371,See Principes de lu Philosophic de VHistone,1,Principes de lu Philosophic de VHistone
1371,1372,See Algebr a,1,Algebr a
1372,1373,See Boleyn,1,Boleyn
1373,1374,"See A De
scription of the Faroe Islands ; by the Rev",1,"A De
scription of the Faroe Islands ; by the Rev"
1374,1375,See the article Attica,1,the article Attica
1375,1376,"See SUbdiViSi0n ^ t0 the abstraCt CX'
MAMMALIA",1,"SUbdiViSi0n ^ t0 the abstraCt CX'
MAMMALIA"
1376,1377,See Elator,1,Elator
1377,1378,See Marines,1,Marines
1378,1379,See Brewing and Distillation,1,Brewing and Distillation
1379,1380,See particularly the Memoir by Col,1,particularly the Memoir by Col
1364,1365,See Andrews,1,Andrews
1363,1364,See Carus’s Introduction to Comp,1,Carus’s Introduction to Comp
1362,1363,See Antigua,1,Antigua
1353,1354,See Seistan,1,Seistan
1347,1348,See Merge,1,Merge
1348,1349,See the Principia,1,the Principia
1349,1350,See Priestley on Vision,1,Priestley on Vision
1350,1351,See Essai sur la Statistique Morale de la France,1,Essai sur la Statistique Morale de la France
1351,1352,See Zanehii De Natura Dei sive Divinis Attrinutis lin,1,Zanehii De Natura Dei sive Divinis Attrinutis lin
1352,1353,See the article Climate,1,the article Climate
1354,1355,See also Warburton,1,also Warburton
1361,1362,See Quarterly Review,1,Quarterly Review
1355,1356,See Madagascar,1,Madagascar
1356,1357,See Ammianus Marcellinus,1,Ammianus Marcellinus
1357,1358,See Mountains,1,Mountains
1358,1359,See Analcime,1,Analcime
1359,1360,See Greece and Macedonia,1,Greece and Macedonia
1360,1361,See the article Bee of this work,1,the article Bee of this work
1157,1158,See also Ginbon,1,also Ginbon
1155,1156,See Ventilators,1,Ventilators
857,858,See Less,1,Less
950,951,See the article Crusades,1,the article Crusades
952,953,See an account of the Life of Mr Ricardo in the Annual Obituary for 1823,1,an account of the Life of Mr Ricardo in the Annual Obituary for 1823
953,954,See Jenite,1,Jenite
954,955,See Fraser’s Narrative of a Journey into Khorassan,1,Fraser’s Narrative of a Journey into Khorassan
955,956,See Virgil,1,Virgil
956,957,See article Brahmin,1,article Brahmin
957,958,"See also
Account of a Trigonometrical Survey of Britain; Base du
Systeme Metrique",1,"also
Account of a Trigonometrical Survey of Britain; Base du
Systeme Metrique"
958,959,See Titze,1,Titze
959,960,See Sardinia,1,Sardinia
960,961,See also Linnaeus’s Lapland Tour,1,also Linnaeus’s Lapland Tour
961,962,"See Dugdale’s
Origines Juridicales",1,"Dugdale’s
Origines Juridicales"
962,963,See the articles Barometer,1,the articles Barometer
963,964,See the Philosophical Transactions for 17G2 and 1764,1,the Philosophical Transactions for 17G2 and 1764
964,965,"See Ana
tomy",1,"Ana
tomy"
965,966,See Dr Ferriar’s Illustrations of Sterne,1,Dr Ferriar’s Illustrations of Sterne
966,967,See Translations from the Spanish Metrical Romance on the subject of the Cid,1,Translations from the Spanish Metrical Romance on the subject of the Cid
951,952,"See the arti
cle Ardrah",1,"the arti
cle Ardrah"
949,950,See page 587,1,page 587
931,932,"See the article
Trigonometry",1,"the article
Trigonometry"
948,949,See Mount Orontes,1,Mount Orontes
933,934,See an Account of the Rise and Progress of the Beech Oil Invention,1,an Account of the Rise and Progress of the Beech Oil Invention
934,935,See Canaries,1,Canaries
935,936,"See Plumbago
Grenatite",1,"Plumbago
Grenatite"
936,937,See Freind’s History of Physic,1,Freind’s History of Physic
937,938,See Professor Lloyd’s Report,1,Professor Lloyd’s Report
938,939,See Foggy Isles,1,Foggy Isles
939,940,"See Edinburgh Annual Register for 1811; and The
Poetical Remains of the late Dr John Leyden",1,"Edinburgh Annual Register for 1811; and The
Poetical Remains of the late Dr John Leyden"
940,941,See § 15,1,§ 15
941,942,See Porto Rico,1,Porto Rico
942,943,See Wilson’s Illustratiwm of Zoology,1,Wilson’s Illustratiwm of Zoology
943,944,See Treason,1,Treason
944,945,"See Narrative of a Visit to th
VOL",1,"Narrative of a Visit to th
VOL"
945,946,See Dorsch,1,Dorsch
946,947,See Genii,1,Genii
947,948,"See Dr Richardson’s re
marks",1,"Dr Richardson’s re
marks"
967,968,"See Astrono
my and Calendar",1,"Astrono
my and Calendar"
968,969,See Gcol,1,Gcol
969,970,See note to page 147,1,note to page 147
970,971,See also Nicholson's Journal,1,also Nicholson's Journal
989,990,See Kessekil,1,Kessekil
990,991,See Note LL,1,Note LL
991,992,See Ethiopian Nations,1,Ethiopian Nations
992,993,"See Che
mistry",1,"Che
mistry"
993,994,See Idiocy,1,Idiocy
994,995,See Bute,1,Bute
995,996,See the Honourable Roger North's Life of his brother,1,the Honourable Roger North's Life of his brother
996,997,"See Me-
moires de VAcademic des Inscript",1,"Me-
moires de VAcademic des Inscript"
997,998,"See Au
gury",1,"Au
gury"
998,999,See Prussia,1,Prussia
999,1000,"See Arciix-
TECTURE",1,"Arciix-
TECTURE"
1000,1001,"See Cotton and Manufac
ture",1,"Cotton and Manufac
ture"
1001,1002,See Caithness,1,Caithness
1002,1003,See this tenet defended at length in Watson’s Theological Institutes,1,this tenet defended at length in Watson’s Theological Institutes
1003,1004,See Lavenham,1,Lavenham
988,989,See Coast,1,Coast
987,988,"See Townson’s
Travels in Hungary; and Pezzil",1,"Townson’s
Travels in Hungary; and Pezzil"
986,987,See Rumford’s Essays ; Fournier,1,Rumford’s Essays ; Fournier
977,978,See Domain,1,Domain
971,972,See Feboni Histor,1,Feboni Histor
972,973,See Hornstone,1,Hornstone
973,974,See Strontian,1,Strontian
974,975,See Brewery,1,Brewery
975,976,See Atmosphere,1,Atmosphere
976,977,See l,1,l
978,979,See an excellent paper on Terrestrial Magnetism,1,an excellent paper on Terrestrial Magnetism
985,986,See Gisborough,1,Gisborough
979,980,See Fust,1,Fust
980,981,See Mayo's Outlines of Human Physiology,1,Mayo's Outlines of Human Physiology
981,982,"See also Stoll’s Representations exactement coloriee d'aprts nature des Cigales et dcs Punaisa-
2 In Encyclop",1,"also Stoll’s Representations exactement coloriee d'aprts nature des Cigales et dcs Punaisa-
2 In Encyclop"
982,983,See Rosa,1,Rosa
983,984,"See Shaw’s Travels; Jackson’s Account of Morocco;
Macgill’s Account of Tunis; Blaquiere’s Letters on Sicily;
Tully’s Letters; Ali Bey’s Travels; Keatinge’s Travels;
Appendix to Robert Adams’s Travels in the Interior of
Africa ; Account of Algiers",1,"Shaw’s Travels; Jackson’s Account of Morocco;
Macgill’s Account of Tunis; Blaquiere’s Letters on Sicily;
Tully’s Letters; Ali Bey’s Travels; Keatinge’s Travels;
Appendix to Robert Adams’s Travels in the Interior of
Africa ; Account of Algiers"
984,985,"See Essai sur L’Etude de La Litteratuie-
VOL",1,"Essai sur L’Etude de La Litteratuie-
VOL"
932,933,See Chalmers’s Biog,1,Chalmers’s Biog
930,931,See Schubart’s Leben und Charakter Ulrichs von Hutten,1,Schubart’s Leben und Charakter Ulrichs von Hutten
1005,1006,"See Bucha
nan’s Travels",1,"Bucha
nan’s Travels"
875,876,See Negropont,1,Negropont
877,878,See Newt,1,Newt
878,879,See Gastromancy,1,Gastromancy
879,880,"See Repp’s Historical Treatise on Trial by
Jury",1,"Repp’s Historical Treatise on Trial by
Jury"
880,881,See St,1,St
881,882,"See the article Car
pentry",1,"the article Car
pentry"
882,883,See Institute,1,Institute
883,884,See the preface to Mr Cory’s Ancient Fragments of the Phoenician,1,the preface to Mr Cory’s Ancient Fragments of the Phoenician
884,885,See Loo-Choo,1,Loo-Choo
885,886,See Argillite,1,Argillite
886,887,See Burning Mirrors,1,Burning Mirrors
887,888,See New York,1,New York
888,889,See generalization of the same feet by Dr Cheyne,1,generalization of the same feet by Dr Cheyne
889,890,See Guinea,1,Guinea
890,891,See L Msto,1,L Msto
891,892,See Pere Daniel,1,Pere Daniel
876,877,See Exchequer,1,Exchequer
874,875,See Hor,1,Hor
929,930,See Drama and Poetry,1,Drama and Poetry
873,874,"See Hound
and Hunting",1,"Hound
and Hunting"
858,859,See Leontium,1,Leontium
859,860,See also K,1,also K
860,861,See the article Herculaneum,1,the article Herculaneum
861,862,See also Prodromo,1,also Prodromo
862,863,See Parliamentary Report,1,Parliamentary Report
863,864,"See further on this subject
the article Man",1,"further on this subject
the article Man"
864,865,"See Marshall’s Survey; Boys’s Survey; Brayley’s Beau
ties of England and Wales ; and Hasted’s Kent",1,"Marshall’s Survey; Boys’s Survey; Brayley’s Beau
ties of England and Wales ; and Hasted’s Kent"
865,866,See Geometric Descriptive,1,Geometric Descriptive
866,867,See Vinci,1,Vinci
867,868,See Degrees,1,Degrees
868,869,See Prayer),1,Prayer)
869,870,"See likewise Dr Wallace’s
Dissertation on the Numbers of Mankind in antient and modern Times",1,"likewise Dr Wallace’s
Dissertation on the Numbers of Mankind in antient and modern Times"
870,871,See a more detailed account in the Cosmographe and Description of Albion,1,a more detailed account in the Cosmographe and Description of Albion
871,872,"See should have the supremacy over
that of Constantinople",1,"should have the supremacy over
that of Constantinople"
872,873,See Animal Kingdom and Botany,1,Animal Kingdom and Botany
892,893,See Thecetet,1,Thecetet
893,894,See Punishments,1,Punishments
894,895,See Carter’s Etchings,1,Carter’s Etchings
895,896,See Brabant,1,Brabant
914,915,See our Essay “ On the Origin of Domestic Poultry,1,our Essay “ On the Origin of Domestic Poultry
915,916,See Seceders,1,Seceders
916,917,See Legendre,1,Legendre
917,918,See a Memoir of Sebastian Cabot,1,a Memoir of Sebastian Cabot
918,919,"See Mosheim s
edition of Cudworth’s Intellectual System",1,"Mosheim s
edition of Cudworth’s Intellectual System"
919,920,See Newton’s Chronology,1,Newton’s Chronology
920,921,See Roman Catholic,1,Roman Catholic
921,922,See Muller,1,Muller
922,923,See Roof,1,Roof
923,924,See Feversham,1,Feversham
924,925,"See Humes
Dialogues on Natural Religion",1,"Humes
Dialogues on Natural Religion"
925,926,See Casting,1,Casting
926,927,"See Cli
mate",1,"Cli
mate"
927,928,See Memoirs,1,Memoirs
928,929,See Buonaroti,1,Buonaroti
913,914,See Recherches,1,Recherches
912,913,"See the privileges granted to Go ne am Thenduluhi Paraenesis ad Judices
523",1,"the privileges granted to Go ne am Thenduluhi Paraenesis ad Judices
523"
911,912,See Derham’s Astrothcologia,1,Derham’s Astrothcologia
902,903,"See Dr Stuart’s Observations concern-
re’t 6 * ^ ^'aw an^ tBe Constitutional History of Scotland",1,"Dr Stuart’s Observations concern-
re’t 6 * ^ ^'aw an^ tBe Constitutional History of Scotland"
896,897,See however the remarks of Francis Junius,1,however the remarks of Francis Junius
897,898,See also Becquerel’s Traitd de 1’Electricity,1,also Becquerel’s Traitd de 1’Electricity
898,899,See Beria,1,Beria
899,900,"See the article y
ci» vol",1,"the article y
ci» vol"
900,901,See his Eloge by Fontenelle,1,his Eloge by Fontenelle
901,902,See Grey,1,Grey
903,904,See Blende,1,Blende
910,911,See Princi,1,Princi
904,905,"See the ar
ticle Metaphysics",1,"the ar
ticle Metaphysics"
905,906,See the introduction to Depping’s Sammlung der besten alien Spanischen Historischen Ritter-und Maurischen Romanzen,1,the introduction to Depping’s Sammlung der besten alien Spanischen Historischen Ritter-und Maurischen Romanzen
906,907,See D’Alembert’s Dynamique,1,D’Alembert’s Dynamique
907,908,See Zealand,1,Zealand
908,909,"See Precis du Systems
Hieroglyphique",1,"Precis du Systems
Hieroglyphique"
909,910,See Mortality,1,Mortality
1004,1005,See Indian Recreations,1,Indian Recreations
1006,1007,See Madeira,1,Madeira
1154,1155,See his dedication prefixed to NoveUarum Constitutionum Dn,1,his dedication prefixed to NoveUarum Constitutionum Dn
1100,1101,See Batavorum Insula,1,Batavorum Insula
1102,1103,See Home Entomologicce,1,Home Entomologicce
1103,1104,See Itegne Animal; Encyc,1,Itegne Animal; Encyc
1104,1105,See Journal of an Embassy to China,1,Journal of an Embassy to China
1105,1106,See Dr Middleton’s Free Inquiry,1,Dr Middleton’s Free Inquiry
1106,1107,See 3,1,3
1107,1108,"See Dic-
tionnaire Universelle",1,"Dic-
tionnaire Universelle"
1108,1109,See Linra,1,Linra
1109,1110,See Sart,1,Sart
1110,1111,See Archhishop Newcome’s Historical View of the English Binlical Translations,1,Archhishop Newcome’s Historical View of the English Binlical Translations
1111,1112,See Thomas of Ekceldoun,1,Thomas of Ekceldoun
1112,1113,See the Essay on Composition above cited,1,the Essay on Composition above cited
1113,1114,"See also Heyne’s
edition with notes",1,"also Heyne’s
edition with notes"
1114,1115,See 54 Geo,1,54 Geo
1115,1116,"See also Eytelweiris
Handbuch dev Mechanih",1,"also Eytelweiris
Handbuch dev Mechanih"
1116,1117,See Letter of the Secretary of War,1,Letter of the Secretary of War
1101,1102,See also a summary of Spallanzani’s experiments in Griffith’s Cuvier,1,also a summary of Spallanzani’s experiments in Griffith’s Cuvier
1099,1100,"See Duncomb’s Herefordshire; Marshall’s Rural Eco
nomy ; Lodge’s Sketches; Clark’s General View; and
Brayley and Britton’s Beauties of England",1,"Duncomb’s Herefordshire; Marshall’s Rural Eco
nomy ; Lodge’s Sketches; Clark’s General View; and
Brayley and Britton’s Beauties of England"
1081,1082,See The History of Four-footed Beasts and Serpents,1,The History of Four-footed Beasts and Serpents
1098,1099,See Observations surles Aiks des Hymtncmteres,1,Observations surles Aiks des Hymtncmteres
1083,1084,See Goulianoff,1,Goulianoff
1084,1085,See History of Hydrodynamics,1,History of Hydrodynamics
1085,1086,See Valdo,1,Valdo
1086,1087,See Law of 28th Pluviose,1,Law of 28th Pluviose
1087,1088,See Religious Missions,1,Religious Missions
1088,1089,See Memoirs of Wool,1,Memoirs of Wool
1089,1090,See Dr Thomson’s Account of the Life,1,Dr Thomson’s Account of the Life
1090,1091,See Binlioghaphy,1,Binlioghaphy
1091,1092,See Levelling Staves,1,Levelling Staves
1092,1093,See Levit,1,Levit
1093,1094,"See Deposition*
Depi ivation is of two kinds",1,"Deposition*
Depi ivation is of two kinds"
1094,1095,See Note FF,1,Note FF
1095,1096,See Law of‘20th September 1792,1,Law of‘20th September 1792
1096,1097,See Trochee,1,Trochee
1097,1098,See Guiana,1,Guiana
1117,1118,See Note EE,1,Note EE
1118,1119,See Primogeniture,1,Primogeniture
1119,1120,See Ouroomia,1,Ouroomia
1120,1121,See Professor Powell',1,Professor Powell'
1139,1140,See likewise the second edition of his Histona Juris Romani,1,likewise the second edition of his Histona Juris Romani
1140,1141,See Cutlery,1,Cutlery
1141,1142,See First Preliminary Dissertation,1,First Preliminary Dissertation
1142,1143,See Abelard,1,Abelard
1143,1144,"See Scot
land",1,"Scot
land"
1144,1145,"See Mensuration and Sur-
THEOCRITUS",1,"Mensuration and Sur-
THEOCRITUS"
1145,1146,See Price’s British Carpenter,1,Price’s British Carpenter
1146,1147,"See to
Raab",1,"to
Raab"
1147,1148,See Young,1,Young
1148,1149,See Part III,1,Part III
1149,1150,See Marque,1,Marque
1150,1151,"See Milburn’s Oriental ®or|'o
Commerce ; Voyages and Travels of Lord Valentia ; Ha- ^ ia'
milton’s East India Gazetteer?) (f",1,"Milburn’s Oriental ®or|'o
Commerce ; Voyages and Travels of Lord Valentia ; Ha- ^ ia'
milton’s East India Gazetteer?) (f"
1151,1152,"See Life of Hamp
den",1,"Life of Hamp
den"
1152,1153,See Elevation,1,Elevation
1153,1154,See the Evangelical Magazine,1,the Evangelical Magazine
1138,1139,See Gymnasium,1,Gymnasium
1137,1138,See also Dr Ad,1,also Dr Ad
1136,1137,"See Milburn’s Ori
ental Commerce",1,"Milburn’s Ori
ental Commerce"
1127,1128,See the same exemplitied in what Socrates is made to reply to Callicles in the Gorgias of Plato,1,the same exemplitied in what Socrates is made to reply to Callicles in the Gorgias of Plato
1121,1122,See Bleaching,1,Bleaching
1122,1123,See Fifth Report of a Select Committee on India Affairs,1,Fifth Report of a Select Committee on India Affairs
1123,1124,See Circle,1,Circle
1124,1125,See ^Emilius,1,^Emilius
1125,1126,"See the article Ho
mes",1,"the article Ho
mes"
1126,1127,See the articles Cloud,1,the articles Cloud
1128,1129,See Anatomy and Physiology,1,Anatomy and Physiology
1135,1136,See Salt’s Voyage to Abyssinia,1,Salt’s Voyage to Abyssinia
1129,1130,"See Religion and
Theology",1,"Religion and
Theology"
1130,1131,See Hindostan,1,Hindostan
1131,1132,See Embankment,1,Embankment
1132,1133,"See Pieces originates et procedures
du Proces fait d Robert-Francois Damiens",1,"Pieces originates et procedures
du Proces fait d Robert-Francois Damiens"
1133,1134,See Treatise of Artillery,1,Treatise of Artillery
1134,1135,See the chapter on Book Censors in Professor Beckmann’s History of Inventions,1,the chapter on Book Censors in Professor Beckmann’s History of Inventions
1082,1083,See 162,1,162
1080,1081,See Aretin,1,Aretin
1007,1008,See two anecdotes cited by Colquhoun,1,two anecdotes cited by Colquhoun
1025,1026,See the article Rhode Island,1,the article Rhode Island
1027,1028,"See also Sleidan De Statu Religi-
REG
Refraction onis et Reipublicce",1,"also Sleidan De Statu Religi-
REG
Refraction onis et Reipublicce"
1028,1029,See his Harmonicorum linri xii,1,his Harmonicorum linri xii
1029,1030,"See Ro-
mended by medical men as tending to strengthen the hands",1,"Ro-
mended by medical men as tending to strengthen the hands"
1030,1031,See As,1,As
1031,1032,See New England,1,New England
1032,1033,See Berchem,1,Berchem
1033,1034,See Santiago,1,Santiago
1034,1035,"See a paper by Mr Hallam in the
first volume of the Transactions of the Statistical Society",1,"a paper by Mr Hallam in the
first volume of the Transactions of the Statistical Society"
1035,1036,See Report of Lords’ Committee on the Affairs of the East India,1,Report of Lords’ Committee on the Affairs of the East India
1036,1037,See Appendix to Ferguson's Lectures; Repertory of Arts,1,Appendix to Ferguson's Lectures; Repertory of Arts
1037,1038,See Lerwick),1,Lerwick)
1038,1039,See Embalming,1,Embalming
1039,1040,See Camalodunum,1,Camalodunum
1040,1041,"See Bishop Stock’s Memoirs of George
erkeley",1,"Bishop Stock’s Memoirs of George
erkeley"
1041,1042,See Cherinon,1,Cherinon
1026,1027,See Tennant’s Indian Recreations,1,Tennant’s Indian Recreations
1024,1025,See Note II,1,Note II
1079,1080,See also Fifth Report,1,also Fifth Report
1023,1024,"See Dr Stock’s Memoirs of the
Life of Dr Beddoes",1,"Dr Stock’s Memoirs of the
Life of Dr Beddoes"
1008,1009,See Dr Johnstone’s Memoirs of Farr,1,Dr Johnstone’s Memoirs of Farr
1009,1010,See also vol,1,also vol
1010,1011,See Pottinger’s admirable account of the countries of Belochistan and Sinde,1,Pottinger’s admirable account of the countries of Belochistan and Sinde
1011,1012,See Alum,1,Alum
1012,1013,"See Cran
mer",1,"Cran
mer"
1013,1014,"See Photo
meter",1,"Photo
meter"
1014,1015,See Miscellanea Critica,1,Miscellanea Critica
1015,1016,"See Alum
It is a double salt",1,"Alum
It is a double salt"
1016,1017,"See Inquiry into the Original of our Ideas of Beauty and
Virtue",1,"Inquiry into the Original of our Ideas of Beauty and
Virtue"
1017,1018,See Agincourt,1,Agincourt
1018,1019,See his “ Cours de Contrepoint et de Fugue,1,his “ Cours de Contrepoint et de Fugue
1019,1020,See also his Linrary Companion,1,also his Linrary Companion
1020,1021,See Taller,1,Taller
1021,1022,See Garden,1,Garden
1022,1023,See Mr Miers’ Journey to Chili,1,Mr Miers’ Journey to Chili
1042,1043,See also The Canadas,1,also The Canadas
1043,1044,"See Beetjuana
(1",1,"Beetjuana
(1"
1044,1045,See Ccenobite,1,Ccenobite
1045,1046,See Charpentier,1,Charpentier
1064,1065,See Coach,1,Coach
1065,1066,See his Diseases of Hot Climates,1,his Diseases of Hot Climates
1066,1067,See Heber’s Journey through the Upper Provinces of India,1,Heber’s Journey through the Upper Provinces of India
1067,1068,See Vincent,1,Vincent
1068,1069,See in Oj>ere di Machiavelli (vol,1,in Oj>ere di Machiavelli (vol
1069,1070,See Sketches of the History of Man,1,Sketches of the History of Man
1070,1071,See Base,1,Base
1071,1072,See Narrative of a Visit to the Court of Sinde; also a Sketch of the History of Cutch,1,Narrative of a Visit to the Court of Sinde; also a Sketch of the History of Cutch
1072,1073,See ,1,
1073,1074,See Lime,1,Lime
1074,1075,"See Lyttleton’s “ Observations on the Conversion of St Paul; a treatise
to which it has been truly said",1,"Lyttleton’s “ Observations on the Conversion of St Paul; a treatise
to which it has been truly said"
1075,1076,"See the
article Music for some notices of similar instruments",1,"the
article Music for some notices of similar instruments"
1076,1077,See Coast Castle,1,Coast Castle
1077,1078,See Gerbert,1,Gerbert
1078,1079,See “ Observations on the Natural History of the Alligator,1,“ Observations on the Natural History of the Alligator
1063,1064,"See Morl»""d’s Churches of Piedmont",1,"Morl»""d’s Churches of Piedmont"
1062,1063,See Singing,1,Singing
1061,1062,See Brazil,1,Brazil
1052,1053,See Horne’s Introduction,1,Horne’s Introduction
1046,1047,See Bookbinding,1,Bookbinding
1047,1048,See likewise Gravinae Origines Juris Civilis,1,likewise Gravinae Origines Juris Civilis
1048,1049,"See 
Quiltings",1,"
Quiltings"
1049,1050,See several appellations of Ponies,1,several appellations of Ponies
1050,1051,See Longitude,1,Longitude
1051,1052,See Tea,1,Tea
1053,1054,See Plato de Repiin,1,Plato de Repiin
1060,1061,See Paley’s Moral Philosophy,1,Paley’s Moral Philosophy
1054,1055,See Ruddiman’s Binliotheca Romana,1,Ruddiman’s Binliotheca Romana
1055,1056,See L'Histoire des quatre Gordiens,1,L'Histoire des quatre Gordiens
1056,1057,"See on this head Commerce and Po
litical Economy",1,"on this head Commerce and Po
litical Economy"
1057,1058,See King-at-arms,1,King-at-arms
1058,1059,See Deed,1,Deed
1059,1060,See Dr Reid’s account of Aristotle’s logic,1,Dr Reid’s account of Aristotle’s logic
2655,2656,"See Saxii Onomasticon ; Biographic Universelle;
Gesner’s Isagoge",1,"Saxii Onomasticon ; Biographic Universelle;
Gesner’s Isagoge"
