,count,references
See Abyf- yir Bruce of the Abyffinian oxen *,1,Abyf- yir Bruce of the Abyffinian oxen *
See Castration and Eunuch),1,Castration and Eunuch)
See Providence),1,Providence)
See Boehmen,1,Boehmen
See PARADrsEA,1,PARADrsEA
See FontsT-Courts,1,FontsT-Courts
"See Comparative Ana
tomy",1,"Comparative Ana
tomy"
See n° 415,1,n° 415
See Maim,1,Maim
"See Na~
val Tactics",1,"Na~
val Tactics"
See PoLYGAr,1,PoLYGAr
See Polishing,1,Polishing
See alfo the article Bark,1,alfo the article Bark
See Husband,1,Husband
See (Hifiory of) Rome,1,(Hifiory of) Rome
See Cro- ftigmata of the crocus officinalis *,1,Cro- ftigmata of the crocus officinalis *
See Cestus,1,Cestus
"See Knight-
Service",1,"Knight-
Service"
See Flag and Standard,1,Flag and Standard
"See Mauri- Ginfegsi
tia",1,"Mauri- Ginfegsi
tia"
See Manor,1,Manor
See Torus,1,Torus
See Sciurus,1,Sciurus
See Marfh’s Notes to Michaelis,1,Marfh’s Notes to Michaelis
See Hypermnestra,1,Hypermnestra
See Rochelle Salt,1,Rochelle Salt
See COBWEB,1,COBWEB
See Squadron,1,Squadron
See Adultery,1,Adultery
"See A-
RECA",1,"A-
RECA"
See Calyptra,1,Calyptra
See the articles Blood and Damps,1,the articles Blood and Damps
"See Semi-
arians",1,"Semi-
arians"
See Biekna,1,Biekna
See thirds ; and which has for its fundamental found the Compo,1,thirds ; and which has for its fundamental found the Compo
See Mespilus,1,Mespilus
See Mur-ena,1,Mur-ena
See o/V England,1,o/V England
See Fat,1,Fat
See Post,1,Post
See AsTaoNOMY-/«t/tf,1,AsTaoNOMY-/«t/tf
See Ee/nri,1,Ee/nri
"See Phosphorus
with £ome Suiftures oa the Sdf-Contradintions and",1,"Phosphorus
with £ome Suiftures oa the Sdf-Contradintions and"
See LXXXVIII,1,LXXXVIII
See AitraBion,1,AitraBion
See Suture,1,Suture
See Lapsana,1,Lapsana
See Chemistry-/«<3,1,Chemistry-/«<3
"See this point difeuffed by two
Mifl",1,"this point difeuffed by two
Mifl"
"See this
particularly deferined under Pope",1,"this
particularly deferined under Pope"
See Lanquage),1,Lanquage)
See Baptists,1,Baptists
See Logic ; and Oratory,1,Logic ; and Oratory
See Architecture and Ventilation,1,Architecture and Ventilation
See Rack,1,Rack
See Tight,1,Tight
"See the article Salsola; alfo
Dyeing of Leather",1,"the article Salsola; alfo
Dyeing of Leather"
See the work of Abbe Andrez,1,the work of Abbe Andrez
"See Smco-
FATION",1,"Smco-
FATION"
See Murex and Purpura,1,Murex and Purpura
See Falfe Imprisonment,1,Falfe Imprisonment
"See Ossian’s
Works",1,"Ossian’s
Works"
See Mortar and Stucco,1,Mortar and Stucco
See Boar,1,Boar
See Shamen,1,Shamen
See Adianthum,1,Adianthum
See I'orce- 100,1,I'orce- 100
See the Greek original of this quotation,1,the Greek original of this quotation
"See Notices et Remarques fur lee dehordan-ns de
la Neva a St PeterJbourgt accompagnces d’une carte
reprefentant la crue et la diminution des eaux",1,"Notices et Remarques fur lee dehordan-ns de
la Neva a St PeterJbourgt accompagnces d’une carte
reprefentant la crue et la diminution des eaux"
"See Suppo-
fitm",1,"Suppo-
fitm"
"See En
dymion",1,"En
dymion"
"See Gum
myrrha",1,"Gum
myrrha"
See Caraites,1,Caraites
See Chemistry-2W<?x,1,Chemistry-2W<?x
See Sliding Rule,1,Sliding Rule
See Bingham's Origines Sacrc$y Book ix,1,Bingham's Origines Sacrc$y Book ix
"See the articles
China and Egypt",1,"the articles
China and Egypt"
"See A-
his robe",1,"A-
his robe"
See Motto,1,Motto
See Ele good poliih,1,Ele good poliih
See more of this afterwards,1,more of this afterwards
See nQ 264,1,nQ 264
"See Santolina
Phtlofophlc Cotton",1,"Santolina
Phtlofophlc Cotton"
See Necromancy,1,Necromancy
See the article Pyrophorus,1,the article Pyrophorus
See Fairy,1,Fairy
See Fish-Fond,1,Fish-Fond
"See Colli'ery
II",1,"Colli'ery
II"
See Simpfon’s Fluxions,1,Simpfon’s Fluxions
See the articles Language,1,the articles Language
See Briitjh Wool Society,1,Briitjh Wool Society
See Court of Chivalry,1,Court of Chivalry
"See Chio and Scio»
CHIOURLIC",1,"Chio and Scio»
CHIOURLIC"
"See Light- burfting of fire-balls*: but ftill this could have no ef-
n>ng and fefi in producing any Ihock of an earthquake; becaufe
Meteors",1,"Light- burfting of fire-balls*: but ftill this could have no ef-
n>ng and fefi in producing any Ihock of an earthquake; becaufe
Meteors"
See Simon Magus,1,Simon Magus
See College 0/* Civilians,1,College 0/* Civilians
See farther Phil,1,farther Phil
"See La-
TIUM",1,"La-
TIUM"
See Ship*,1,Ship*
See Puzzolana,1,Puzzolana
"See Sax-
ing agreed upon",1,"Sax-
ing agreed upon"
"See De--
bottom of",1,"De--
bottom of"
See Comitia,1,Comitia
See Assembly,1,Assembly
See Boreas,1,Boreas
See Beehmen and Theosophists,1,Beehmen and Theosophists
See 18 Geo,1,18 Geo
See alfo Vinim Sequejlr,1,alfo Vinim Sequejlr
"See ifo- ;
It contains-the following genera",1,"ifo- ;
It contains-the following genera"
See there $ xxxiii,1,there $ xxxiii
"See Archhishop
and Bishop",1,"Archhishop
and Bishop"
"See Ana- n'on>
TOMY",1,"Ana- n'on>
TOMY"
See Factorage,1,Factorage
See Anguis and Serpens,1,Anguis and Serpens
See the latl article,1,the latl article
"See Sea- s^!t
1 Voter",1,"Sea- s^!t
1 Voter"
"See Pharmacy-
LOCHABER",1,"Pharmacy-
LOCHABER"
See the article Drowning,1,the article Drowning
See alfo Ifaiah xix,1,alfo Ifaiah xix
See Jonah,1,Jonah
See n° 262,1,n° 262
"See Promise
and Allegiance",1,"Promise
and Allegiance"
"See Arrest
ment and Bail)",1,"Arrest
ment and Bail)"
See HAndel,1,HAndel
See Hedera,1,Hedera
See Sedt,1,Sedt
"See Tong-
tsao",1,"Tong-
tsao"
See Earth,1,Earth
"See Al-
bigenses)",1,"Al-
bigenses)"
See Charles,1,Charles
See Sagittaria,1,Sagittaria
See Ark,1,Ark
See Latham's Synopjts,1,Latham's Synopjts
See Archrey,1,Archrey
See Marriage; and Law,1,Marriage; and Law
See Pedometer,1,Pedometer
"See Lares
and Penates",1,"Lares
and Penates"
See Thlaspi,1,Thlaspi
See Part II,1,Part II
See School,1,School
See Sexes,1,Sexes
See MEDiciNE-/«r/r*,1,MEDiciNE-/«r/r*
See Farsliery,1,Farsliery
See E- gypt in an unknown period of antiquity *,1,E- gypt in an unknown period of antiquity *
See Flameh,1,Flameh
"See ZaNTH oxy lvm;
XEBEC",1,"ZaNTH oxy lvm;
XEBEC"
See Carr,1,Carr
"See Arsis
and Thesis",1,"Arsis
and Thesis"
See England ( New,1,England ( New
See Aix-la-Chapelle,1,Aix-la-Chapelle
"See Arith
metic and Algebra",1,"Arith
metic and Algebra"
See Don,1,Don
See Pontifex and Priest,1,Pontifex and Priest
"See Ger
man",1,"Ger
man"
"See the articles
Bishop and Deacon",1,"the articles
Bishop and Deacon"
See n° 249,1,n° 249
See Presently,1,Presently
See the article Cinque-ports,1,the article Cinque-ports
See Vow,1,Vow
See Stocks,1,Stocks
See Carpinus,1,Carpinus
"See Swinburnes Travels in ike Two Siciliest
vol",1,"Swinburnes Travels in ike Two Siciliest
vol"
See Fastolff,1,Fastolff
See Gums,1,Gums
See Lycodontes,1,Lycodontes
See the article Emery,1,the article Emery
See Chemical,1,Chemical
See this tobacco-pouch,1,this tobacco-pouch
See Arfca,1,Arfca
See the famous defeription of Sifyphus rolling the ftone,1,the famous defeription of Sifyphus rolling the ftone
See Astern,1,Astern
See alfo below Sedb,1,alfo below Sedb
See Lever,1,Lever
See alfo Gray’s Progrefs of Poefy,1,alfo Gray’s Progrefs of Poefy
See Bischop,1,Bischop
"See Ills
Private
The
t h e o
Theology",1,"Ills
Private
The
t h e o
Theology"
See G,1,G
See the article Compass,1,the article Compass
"See Farri
ery",1,"Farri
ery"
See Divination and Augury,1,Divination and Augury
See 77- urbanity*,1,77- urbanity*
"See Fermenta
tion and Putrefaction",1,"Fermenta
tion and Putrefaction"
See Thane,1,Thane
See Coromandel,1,Coromandel
"See Careen-
3 Inft",1,"Careen-
3 Inft"
See Herald,1,Herald
"See Gzp-
sum",1,"Gzp-
sum"
See the article Navigation,1,the article Navigation
See Court of Faculties,1,Court of Faculties
See Aquila,1,Aquila
"See Newtonian
Philofephy",1,"Newtonian
Philofephy"
See Thuya,1,Thuya
"See SriWE
Anatomy",1,"SriWE
Anatomy"
"See Hepa
tic Air",1,"Hepa
tic Air"
See Chemistr,1,Chemistr
See Patagonia,1,Patagonia
See Styrax,1,Styrax
See FismNG-hook,1,FismNG-hook
See Mars,1,Mars
"See Waltoa *
* PHILO
Hiftory of ftmt from tke fegioa where the facred hiftorian has
flKtd the original feat of mankind after the deluge
The tnferenre then is",1,"Waltoa *
* PHILO
Hiftory of ftmt from tke fegioa where the facred hiftorian has
flKtd the original feat of mankind after the deluge
The tnferenre then is"
"See Ord
nance",1,"Ord
nance"
See the articles Cloud,1,the articles Cloud
"See Ent-
 sign",1,"Ent-
 sign"
See Pili (240),1,Pili (240)
See Cashmire,1,Cashmire
"See alfo
ance",1,"alfo
ance"
See Elegy,1,Elegy
"See A-
N atomy",1,"A-
N atomy"
See Nicotiana and Snuff,1,Nicotiana and Snuff
See Theobroma,1,Theobroma
See Clarification,1,Clarification
"See Cbe
fiiiflry",1,"Cbe
fiiiflry"
See Exposing,1,Exposing
See the article HessiJN-Fly,1,the article HessiJN-Fly
"See Restau-
ration",1,"Restau-
ration"
"See the slnti
of M",1,"the slnti
of M"
"See Resist-
ance of Fluids",1,"Resist-
ance of Fluids"
"See Ana-
: tomy",1,"Ana-
: tomy"
See Edinburgh,1,Edinburgh
See Mortgage,1,Mortgage
See Blazoning,1,Blazoning
See Sul,1,Sul
See Cb/erv kaft*ons> kut a g0°d citadel,1,Cb/erv kaft*ons> kut a g0°d citadel
See 2 Sam,1,2 Sam
"See Catital StocL
Stock-Broker",1,"Catital StocL
Stock-Broker"
"See the Origin and Progrefs of Lan
guage",1,"the Origin and Progrefs of Lan
guage"
See I nterval,1,I nterval
See Itch and Medicine,1,Itch and Medicine
See Outlawry,1,Outlawry
See PoRT-Fire,1,PoRT-Fire
See Fasting,1,Fasting
"See Me
dic in E-/«i/ex",1,"Me
dic in E-/«i/ex"
See Elephas,1,Elephas
See Polypodium,1,Polypodium
See the article Gymnosophists,1,the article Gymnosophists
See Apis,1,Apis
See Frescati,1,Frescati
See the article Lava,1,the article Lava
See Op nays,1,Op nays
See Hierachium,1,Hierachium
See Parcae,1,Parcae
"See Foliating and Looking-
glafs",1,"Foliating and Looking-
glafs"
See PoiNT-Blank,1,PoiNT-Blank
"See Coc~
great number of the infeds",1,"Coc~
great number of the infeds"
See from cobalt*,1,from cobalt*
See ripneumony,1,ripneumony
"See Che- tton * • The word cryftallization is never applied to the
freezing of water",1,"Che- tton * • The word cryftallization is never applied to the
freezing of water"
See Gladiolus,1,Gladiolus
See Odf,1,Odf
"See Eln-
the members of the Royal Society in London ; but in tricity",1,"Eln-
the members of the Royal Society in London ; but in tricity"
"See the article
Benin",1,"the article
Benin"
See HyjEna,1,HyjEna
See Series,1,Series
See Sc an to,1,Sc an to
See Rupert's drops,1,Rupert's drops
See Battle-Axe,1,Battle-Axe
See Baal-peor,1,Baal-peor
See Niagara,1,Niagara
"See Eng--
bt Dunftan died A",1,"Eng--
bt Dunftan died A"
See FoRE-StaJf,1,FoRE-StaJf
See Armenia),1,Armenia)
"See Barthelemy’s Reflections on the Palmyrene Al-
compohtion which by time is grown equally hard",1,"Barthelemy’s Reflections on the Palmyrene Al-
compohtion which by time is grown equally hard"
"See Protestants and Re
formation",1,"Protestants and Re
formation"
"See E-
nula",1,"E-
nula"
See Violin,1,Violin
See Quadrupeds,1,Quadrupeds
See NatigatioNs Book I,1,NatigatioNs Book I
"See Chil-
Pren",1,"Chil-
Pren"
See Ham,1,Ham
See the article Revenue,1,the article Revenue
See Cannahis,1,Cannahis
See Rope-DANCER,1,Rope-DANCER
See Wodevile,1,Wodevile
See Weather,1,Weather
See Iliadxxi,1,Iliadxxi
See Cantire,1,Cantire
See Filing,1,Filing
See Road,1,Road
See Lisbon,1,Lisbon
See Sky,1,Sky
"See al
fo a long account of an equatorial inftrument made by
Mr Ramfden by the direftion of Sir George Shuck-
burgh ia the Philofophical Tranfa&ions for 1793",1,"al
fo a long account of an equatorial inftrument made by
Mr Ramfden by the direftion of Sir George Shuck-
burgh ia the Philofophical Tranfa&ions for 1793"
See Betonica,1,Betonica
See Pklicanus,1,Pklicanus
"See Ephe
mera",1,"Ephe
mera"
See Henry the Minjlrel,1,Henry the Minjlrel
See Polype; and AntMALCULE,1,Polype; and AntMALCULE
See Civil State,1,Civil State
"See Come
Sections",1,"Come
Sections"
See Equator,1,Equator
See Emulation,1,Emulation
See Carnelian,1,Carnelian
See Cornu Amrnmis,1,Cornu Amrnmis
See n* 264,1,n* 264
See Commons,1,Commons
See Greenock,1,Greenock
See Shearbill,1,Shearbill
See Amfsancti,1,Amfsancti
See Carey,1,Carey
"See Abridge-
ment",1,"Abridge-
ment"
See Euclid,1,Euclid
See Fusileers,1,Fusileers
See Mearns,1,Mearns
See \ P^/v,1,\ P^/v
See Bukharia,1,Bukharia
See Medicine-Zm^a:,1,Medicine-Zm^a:
See Ellipsis),1,Ellipsis)
See Eggs,1,Eggs
See Bird and Ornithology,1,Bird and Ornithology
See Persepolis,1,Persepolis
See (Hiftory of) Italy,1,(Hiftory of) Italy
See Must,1,Must
"See In
stinct",1,"In
stinct"
"See Pradical LJJay on Dijeqes
of the Pi/cera y p",1,"Pradical LJJay on Dijeqes
of the Pi/cera y p"
See Malva,1,Malva
"See Lat-
BLANCO",1,"Lat-
BLANCO"
"See the articles Fence and
Hedge",1,"the articles Fence and
Hedge"
"See J?1'- prefent majefty is exprefsly limited to that fum ; tho’
100",1,"J?1'- prefent majefty is exprefsly limited to that fum ; tho’
100"
See being one hundred,1,being one hundred
See LXXII,1,LXXII
See Feo- ah laymen who exa&ed it,1,Feo- ah laymen who exa&ed it
See Equations,1,Equations
"See Gra-
nate",1,"Gra-
nate"
See Fishing-Floats,1,Fishing-Floats
"See Resolu
tion",1,"Resolu
tion"
"See Midwifery and SiGAVt*
TIAN Operation* *
Pubes",1,"Midwifery and SiGAVt*
TIAN Operation* *
Pubes"
See Arsinoe,1,Arsinoe
See Lokman,1,Lokman
See Declamation',1,Declamation'
"See this dffcovery fully explained and afcertained un
der the article Optics",1,"this dffcovery fully explained and afcertained un
der the article Optics"
See d,1,d
See Iestament,1,Iestament
See Non-CjOmmiffioned Officers,1,Non-CjOmmiffioned Officers
See ARtTHMtric,1,ARtTHMtric
"See Ephe
sus)",1,"Ephe
sus)"
"See Chil term
H undreds",1,"Chil term
H undreds"
"See Tri
poli",1,"Tri
poli"
"See An
gel",1,"An
gel"
"See a curious kind of polygamy- under the article
Nayres",1,"a curious kind of polygamy- under the article
Nayres"
"See the
article Foundery",1,"the
article Foundery"
"See the examples annexed to the helmets re-
prefented in fig",1,"the examples annexed to the helmets re-
prefented in fig"
"See the articles Will
and Testament",1,"the articles Will
and Testament"
See PuIIocI-Shrouds,1,PuIIocI-Shrouds
See Chimney,1,Chimney
See Letters of the Sidney Family,1,Letters of the Sidney Family
"See Sir Hans Sloane’s Hijiory of
""Jamaica",1,"Sir Hans Sloane’s Hijiory of
""Jamaica"
See Pteris,1,Pteris
See Bows and Archery,1,Bows and Archery
See Avoirdupois,1,Avoirdupois
See Manse,1,Manse
"See Eva-
fupports from the great length of time required to melt 'porati",1,"Eva-
fupports from the great length of time required to melt 'porati"
"See A-
B L E r 281 1 B L E
Blennias only twk> blunt bones ; and the tail-fin is diftinft",1,"A-
B L E r 281 1 B L E
Blennias only twk> blunt bones ; and the tail-fin is diftinft"
See Batenites,1,Batenites
See Humidity,1,Humidity
See Cp-eed,1,Cp-eed
See AuiMAL-FlorMr,1,AuiMAL-FlorMr
See Pro- comrpon theory of proje&iles * ; or more generally,1,Pro- comrpon theory of proje&iles * ; or more generally
See Pastanaca,1,Pastanaca
"See Moral
Philosophy",1,"Moral
Philosophy"
"See the
bees are equally fond",1,"the
bees are equally fond"
"See Wri
the flatute 15 Geo",1,"Wri
the flatute 15 Geo"
See Seta (245),1,Seta (245)
"See Fa- ven to the bafs * the alterations which we obferve
l^e\ _ ",1,"Fa- ven to the bafs * the alterations which we obferve
l^e\ _ "
"See here how much mankind deviate from them-
felves; how far they depart from their own principles",1,"here how much mankind deviate from them-
felves; how far they depart from their own principles"
"See was made prince of the academy of the humorifti {
Seamen",1,"was made prince of the academy of the humorifti {
Seamen"
See Ancient,1,Ancient
"See Medi-
",1,"Medi-
"
See Chemistry n° 1016,1,Chemistry n° 1016
"See Aura- and very loud in the north-eaftern parts of Sineria * }
•va Be real is",1,"Aura- and very loud in the north-eaftern parts of Sineria * }
•va Be real is"
See the articles Baking and Bread,1,the articles Baking and Bread
See Rkseda,1,Rkseda
See Mo- fidered four kinds of caufes,1,Mo- fidered four kinds of caufes
See Carneades,1,Carneades
See Mastf,1,Mastf
See Org/Jn,1,Org/Jn
"See Ms* Smsw*
TALLURGY",1,"Ms* Smsw*
TALLURGY"
"See Dj/lil
have always found it a confiderable difficulty to pro- lat‘0'1'
cure thefe ferments in fufficient quantities",1,"Dj/lil
have always found it a confiderable difficulty to pro- lat‘0'1'
cure thefe ferments in fufficient quantities"
See Pass ifloiu,1,Pass ifloiu
See Grout,1,Grout
See Sacrifice),1,Sacrifice)
"See Al- was utteiIy defeated at Almanzaf by the duke of
vwnza",1,"Al- was utteiIy defeated at Almanzaf by the duke of
vwnza"
See alfo Oratory,1,alfo Oratory
See Sepia,1,Sepia
See Nimrod,1,Nimrod
See Animal Motion,1,Animal Motion
See Garland,1,Garland
See Journal de Phyfique,1,Journal de Phyfique
See Carrucate,1,Carrucate
"See the
muft have deftroyed every monument of art and fei- ®rtic^e
ence ; and it is furely more reafonable to believe",1,"the
muft have deftroyed every monument of art and fei- ®rtic^e
ence ; and it is furely more reafonable to believe"
See Fokien,1,Fokien
See E- pretended to have received from the goddefs Egeria*,1,E- pretended to have received from the goddefs Egeria*
See Futillaria,1,Futillaria
"See Lav-
rus",1,"Lav-
rus"
See the article Porphyry,1,the article Porphyry
"See Conic Sections
and Fluctions",1,"Conic Sections
and Fluctions"
See Feodal Syjlem,1,Feodal Syjlem
"See Platonism and Porphy
ry",1,"Platonism and Porphy
ry"
See Xeranthemum,1,Xeranthemum
See Erigena,1,Erigena
See Cocos,1,Cocos
See Leyden Vial,1,Leyden Vial
See Ruddimanni Grammatica Jnfitutiones,1,Ruddimanni Grammatica Jnfitutiones
See Anguria,1,Anguria
See Lobelia,1,Lobelia
See Terra del Forgo,1,Terra del Forgo
"See Flax-
Dre/Jing",1,"Flax-
Dre/Jing"
"See A-
THEIST",1,"A-
THEIST"
"See Inde
pendents and Presbyterians",1,"Inde
pendents and Presbyterians"
"See Mojheim
O R I [ 49",1,"Mojheim
O R I [ 49"
"See Consanguinity and
Descent",1,"Consanguinity and
Descent"
See Par- Contmonty,1,Par- Contmonty
See Adfiliation,1,Adfiliation
See Breton,1,Breton
"See Con-
sualia",1,"Con-
sualia"
See Anemone,1,Anemone
See Algiabarii,1,Algiabarii
See the article Seal,1,the article Seal
See Season,1,Season
See Preterite,1,Preterite
See Warranty,1,Warranty
See Tempering,1,Tempering
See Feast,1,Feast
See Quarantine,1,Quarantine
See Procession,1,Procession
See Pun,1,Pun
See Empire,1,Empire
See A fig,1,A fig
"See Cra^tuford
on Animal Heat",1,"Cra^tuford
on Animal Heat"
"See La
tter",1,"La
tter"
"See Enamelling and E-
NAMEL",1,"Enamelling and E-
NAMEL"
See Bird,1,Bird
See Black-AR,1,Black-AR
See Swan pan,1,Swan pan
"See Ho-
MELA (Pomponius)",1,"Ho-
MELA (Pomponius)"
See Botany and Zoology,1,Botany and Zoology
"See A-
9TR0N0-
UY-lndtx",1,"A-
9TR0N0-
UY-lndtx"
See Trophy,1,Trophy
See Sex and Generation,1,Sex and Generation
"See alfo
Chemistry-/Wav",1,"alfo
Chemistry-/Wav"
See Chjerophyllum,1,Chjerophyllum
See Slcotiftics,1,Slcotiftics
"See Fund and Stock-Job
bing",1,"Fund and Stock-Job
bing"
"See the two cafes of the double employ
ment in Rouffeau’s Mufical Diftionary",1,"the two cafes of the double employ
ment in Rouffeau’s Mufical Diftionary"
See Declamation ; Reading,1,Declamation ; Reading
